Sample_Name	Boulder_Height_m
TM14-07--1	1.28166854866978
TM14-07--2	1.29304132796923
TM14-07--3	1.13029581331463
TM14-07--4	1.16096066726785
TM14-07--5	1.14551709397193
TM14-07--6	1.2744704543073
TM14-07--7	1.17855578922892
TM14-07--8	1.09160170010447
TM14-07--9	1.16277688629269
TM14-07--10	1.15653294662404
TM14-07--11	1.21942677827771
TM14-07--12	1.23691664224046
TM14-07--13	1.26670080930215
TM14-07--14	1.21483946375858
TM14-07--15	1.25825859026164
TM14-07--16	1.25237624230448
TM14-07--17	1.16001407807519
TM14-07--18	1.15985532946422
TM14-07--19	1.27125111924858
TM14-07--20	1.24354066254173
TM14-07--21	1.29020737910092
TM14-07--22	1.18163775097069
TM14-07--23	1.20863656817526
TM14-07--24	1.15382908564632
TM14-07--25	1.28443104725352
TM14-07--26	1.13765873707334
TM14-07--27	1.18902041367334
TM14-07--28	1.05968248179266
TM14-07--29	1.12648488002948
TM14-07--30	1.19502950829185
TM14-07--31	1.26708586857289
TM14-07--32	1.12221302084071
TM14-07--33	1.22354420527351
TM14-07--34	1.1104639273244
TM14-07--35	1.19592539151685
TM14-07--36	1.17149378724676
TM14-07--37	1.10941486745415
TM14-07--38	1.23250190584807
TM14-07--39	1.2711512635892
TM14-07--40	1.15038099797085
TM14-07--41	1.13213745584306
TM14-07--42	1.28493829953075
TM14-07--43	1.2209689116275
TM14-07--44	1.12175645437644
TM14-07--45	1.20070457254564
TM14-07--46	1.13317902818906
TM14-07--47	1.31599267720486
TM14-07--48	1.09844388507195
TM14-07--49	1.22612358884601
TM14-07--50	1.18748141378965
TM14-07--51	1.25738266246944
TM14-07--52	1.19638242000102
TM14-07--53	1.21707860641872
TM14-07--54	1.25455375264283
TM14-07--55	1.11376964447183
TM14-07--56	1.1399694701259
TM14-07--57	1.08215906583613
TM14-07--58	1.21858129881368
TM14-07--59	1.18755200695584
TM14-07--60	1.19911687704705
TM14-07--61	1.22744791987658
TM14-07--62	1.2543419842524
TM14-07--63	1.22145054974911
TM14-07--64	1.23512881995023
TM14-07--65	1.21570268641554
TM14-07--66	1.17777290990286
TM14-07--67	1.15747931708661
TM14-07--68	1.24559459661571
TM14-07--69	1.24132955436192
TM14-07--70	1.17083297533269
TM14-07--71	1.114754084853
TM14-07--72	1.30002923328049
TM14-07--73	1.11498160495108
TM14-07--74	1.20231889842483
TM14-07--75	1.09391746971473
TM14-07--76	1.14495001593061
TM14-07--77	1.22472040033296
TM14-07--78	1.17950989144468
TM14-07--79	1.11745961043539
TM14-07--80	1.20112098728246
TM14-07--81	1.18897746763935
TM14-07--82	1.19417889123836
TM14-07--83	1.21625537823913
TM14-07--84	1.17869919662288
TM14-07--85	1.14814773396529
TM14-07--86	1.08873829558855
TM14-07--87	1.18782839745879
TM14-07--88	1.14393314419228
TM14-07--89	1.12169468041445
TM14-07--90	1.18835469639002
TM14-07--91	1.25087934403986
TM14-07--92	1.1123971424643
TM14-07--93	1.16608308134098
TM14-07--94	1.21602948873539
TM14-07--95	1.22529323792776
TM14-07--96	1.19364538186923
TM14-07--97	1.17167057578319
TM14-07--98	1.17430987347705
TM14-07--99	1.23455842699166
TM14-07--100	1.19351888917274
TM14-07--101	1.22138852324445
TM14-07--102	1.19346124573093
TM14-07--103	1.14615528832756
TM14-07--104	1.23532576058012
TM14-07--105	1.32338454487512
TM14-07--106	1.28746076325262
TM14-07--107	1.24418159312944
TM14-07--108	1.27460218481006
TM14-07--109	1.24955073211973
