Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
TM14-16--19	Be-10 (qtz)	12948	253	1057	12704	248	987	12621	246	787	--	--	--
													
TM14-16--20	Be-10 (qtz)	12966	253	1058	12729	248	989	12653	247	789	--	--	--
													
TM14-16--21	Be-10 (qtz)	12779	249	1043	12481	244	970	12378	242	771	--	--	--
													
TM14-16--22	Be-10 (qtz)	12967	253	1058	12729	248	989	12648	247	788	--	--	--
													
TM14-16--23	Be-10 (qtz)	12829	250	1047	12546	245	975	12448	243	776	--	--	--
													
TM14-16--24	Be-10 (qtz)	12881	251	1051	12616	246	981	12526	244	781	--	--	--
													
TM14-16--25	Be-10 (qtz)	12873	251	1051	12605	246	980	12513	244	780	--	--	--
													
TM14-16--26	Be-10 (qtz)	12767	249	1042	12465	243	969	12358	241	770	--	--	--
													
TM14-16--27	Be-10 (qtz)	12822	250	1047	12537	245	974	12439	243	775	--	--	--
													
TM14-16--28	Be-10 (qtz)	13282	259	1084	13068	255	1016	13031	254	812	--	--	--
													
TM14-16--29	Be-10 (qtz)	12816	250	1046	12529	245	974	12428	243	775	--	--	--
													
TM14-16--30	Be-10 (qtz)	12819	250	1046	12534	245	974	12438	243	775	--	--	--
													
TM14-16--31	Be-10 (qtz)	12980	253	1060	12747	249	991	12672	247	790	--	--	--
													
TM14-16--32	Be-10 (qtz)	12828	250	1047	12546	245	975	12450	243	776	--	--	--
													
TM14-16--33	Be-10 (qtz)	12893	252	1052	12631	247	982	12544	245	782	--	--	--
													
TM14-16--34	Be-10 (qtz)	13052	255	1065	12830	250	997	12776	249	796	--	--	--
													
TM14-16--35	Be-10 (qtz)	12678	247	1035	12347	241	960	12223	239	762	--	--	--
													
TM14-16--36	Be-10 (qtz)	12940	253	1056	12694	248	987	12613	246	786	--	--	--
													
TM14-16--37	Be-10 (qtz)	12822	250	1047	12537	245	974	12439	243	775	--	--	--
													
TM14-16--38	Be-10 (qtz)	12884	251	1052	12620	246	981	12533	245	781	--	--	--
													
TM14-16--39	Be-10 (qtz)	13071	255	1067	12850	251	999	12796	250	797	--	--	--
													
TM14-16--40	Be-10 (qtz)	13018	254	1063	12792	250	994	12728	248	793	--	--	--
													
TM14-16--41	Be-10 (qtz)	12938	253	1056	12692	248	987	12611	246	786	--	--	--
													
TM14-16--42	Be-10 (qtz)	12932	252	1056	12683	248	986	12604	246	785	--	--	--
													
TM14-16--43	Be-10 (qtz)	13052	255	1065	12830	250	997	12774	249	796	--	--	--
													
TM14-16--44	Be-10 (qtz)	12940	253	1056	12694	248	987	12612	246	786	--	--	--
													
TM14-16--45	Be-10 (qtz)	13046	255	1065	12823	250	997	12766	249	796	--	--	--
													
TM14-16--46	Be-10 (qtz)	12862	251	1050	12591	246	979	12498	244	779	--	--	--
													
TM14-16--47	Be-10 (qtz)	13081	255	1068	12862	251	1000	12807	250	798	--	--	--
													
TM14-16--48	Be-10 (qtz)	12942	253	1056	12697	248	987	12616	246	786	--	--	--
													
TM14-16--49	Be-10 (qtz)	12820	250	1046	12535	245	974	12435	243	775	--	--	--
													
TM14-16--50	Be-10 (qtz)	12779	249	1043	12481	244	970	12378	242	771	--	--	--
													
TM14-16--51	Be-10 (qtz)	12929	252	1055	12679	247	986	12596	246	785	--	--	--
													
TM14-16--52	Be-10 (qtz)	12812	250	1046	12524	244	973	12426	243	774	--	--	--
													
TM14-16--53	Be-10 (qtz)	12887	252	1052	12623	246	981	12533	245	781	--	--	--
													
TM14-16--54	Be-10 (qtz)	12824	250	1047	12540	245	975	12436	243	775	--	--	--
													
TM14-16--55	Be-10 (qtz)	12824	250	1047	12541	245	975	12443	243	775	--	--	--
													
TM14-16--56	Be-10 (qtz)	12901	252	1053	12642	247	983	12556	245	782	--	--	--
													
TM14-16--57	Be-10 (qtz)	12828	250	1047	12545	245	975	12448	243	776	--	--	--
													
TM14-16--58	Be-10 (qtz)	13070	255	1067	12850	251	999	12793	250	797	--	--	--
													
TM14-16--59	Be-10 (qtz)	12825	250	1047	12542	245	975	12448	243	776	--	--	--
													
TM14-16--60	Be-10 (qtz)	12695	248	1036	12369	241	961	12247	239	763	--	--	--
													
TM14-16--61	Be-10 (qtz)	12855	251	1049	12581	246	978	12491	244	778	--	--	--
													
TM14-16--62	Be-10 (qtz)	12991	254	1060	12761	249	992	12685	248	791	--	--	--
													
TM14-16--63	Be-10 (qtz)	12914	252	1054	12659	247	984	12573	245	784	--	--	--
													
TM14-16--64	Be-10 (qtz)	12894	252	1052	12633	247	982	12547	245	782	--	--	--
													
TM14-16--65	Be-10 (qtz)	12973	253	1059	12737	249	990	12660	247	789	--	--	--
													
TM14-16--66	Be-10 (qtz)	13124	256	1071	12909	252	1003	12861	251	802	--	--	--
													
TM14-16--67	Be-10 (qtz)	12840	251	1048	12562	245	976	12465	243	777	--	--	--
													
TM14-16--68	Be-10 (qtz)	13185	257	1076	12975	253	1009	12934	252	806	--	--	--
													
TM14-16--69	Be-10 (qtz)	13010	254	1062	12783	250	994	12713	248	792	--	--	--
													
TM14-16--70	Be-10 (qtz)	13112	256	1070	12896	252	1002	12846	251	801	--	--	--
													
TM14-16--71	Be-10 (qtz)	12894	252	1052	12632	247	982	12540	245	782	--	--	--
													
TM14-16--72	Be-10 (qtz)	12984	253	1060	12752	249	991	12676	247	790	--	--	--
													
TM14-16--73	Be-10 (qtz)	12790	250	1044	12495	244	971	12394	242	772	--	--	--
													
TM14-16--74	Be-10 (qtz)	12950	253	1057	12707	248	988	12627	246	787	--	--	--
													
TM14-16--75	Be-10 (qtz)	12928	252	1055	12678	247	985	12595	246	785	--	--	--
													
TM14-16--76	Be-10 (qtz)	12789	250	1044	12494	244	971	12395	242	772	--	--	--
													
TM14-16--77	Be-10 (qtz)	13009	254	1062	12782	249	994	12713	248	792	--	--	--
													
TM14-16--78	Be-10 (qtz)	12867	251	1050	12597	246	979	12504	244	779	--	--	--
													
TM14-16--79	Be-10 (qtz)	13061	255	1066	12839	251	998	12785	250	797	--	--	--
													
TM14-16--80	Be-10 (qtz)	12855	251	1049	12581	246	978	12489	244	778	--	--	--
													
TM14-16--81	Be-10 (qtz)	12955	253	1057	12713	248	988	12634	247	787	--	--	--
													
TM14-16--82	Be-10 (qtz)	13335	260	1089	13117	256	1020	13083	255	815	--	--	--
													
TM14-16--83	Be-10 (qtz)	12942	253	1056	12696	248	987	12615	246	786	--	--	--
													
TM14-16--84	Be-10 (qtz)	12849	251	1049	12573	245	977	12480	244	778	--	--	--
													
TM14-16--85	Be-10 (qtz)	12805	250	1045	12516	244	973	12418	242	774	--	--	--
													
TM14-16--86	Be-10 (qtz)	13087	255	1068	12868	251	1000	12814	250	799	--	--	--
													
TM14-16--87	Be-10 (qtz)	12896	252	1053	12635	247	982	12547	245	782	--	--	--
													
TM14-16--88	Be-10 (qtz)	12893	252	1052	12631	247	982	12545	245	782	--	--	--
													
TM14-16--89	Be-10 (qtz)	13116	256	1071	12901	252	1003	12854	251	801	--	--	--
													
TM14-16--90	Be-10 (qtz)	12881	251	1051	12615	246	981	12527	244	781	--	--	--
													
TM14-16--91	Be-10 (qtz)	13167	257	1075	12957	253	1007	12911	252	805	--	--	--
													
TM14-16--92	Be-10 (qtz)	12956	253	1058	12715	248	988	12634	247	787	--	--	--
													
TM14-16--93	Be-10 (qtz)	12807	250	1045	12518	244	973	12416	242	774	--	--	--
													
TM14-16--94	Be-10 (qtz)	12859	251	1050	12587	246	978	12497	244	779	--	--	--
													
TM14-16--95	Be-10 (qtz)	12852	251	1049	12577	245	978	12482	244	778	--	--	--
													
TM14-16--96	Be-10 (qtz)	12975	253	1059	12741	249	990	12663	247	789	--	--	--
													
TM14-16--97	Be-10 (qtz)	12842	251	1048	12564	245	977	12470	243	777	--	--	--
													
TM14-16--98	Be-10 (qtz)	12841	251	1048	12562	245	976	12467	243	777	--	--	--
													
TM14-16--99	Be-10 (qtz)	12911	252	1054	12655	247	984	12567	245	783	--	--	--
													
TM14-16--100	Be-10 (qtz)	12824	250	1047	12540	245	975	12440	243	775	--	--	--
													
TM14-16--101	Be-10 (qtz)	12850	251	1049	12574	245	977	12481	244	778	--	--	--
													
TM14-16--102	Be-10 (qtz)	13040	255	1064	12816	250	996	12758	249	795	--	--	--
													
TM14-16--103	Be-10 (qtz)	12794	250	1044	12501	244	972	12398	242	773	--	--	--
													
TM14-16--104	Be-10 (qtz)	12910	252	1054	12653	247	984	12567	245	783	--	--	--
													
TM14-16--105	Be-10 (qtz)	13074	255	1067	12855	251	999	12802	250	798	--	--	--
													
TM14-16--106	Be-10 (qtz)	13015	254	1062	12789	250	994	12723	248	793	--	--	--
													
TM14-16--107	Be-10 (qtz)	12915	252	1054	12661	247	984	12574	245	784	--	--	--
													
TM14-16--108	Be-10 (qtz)	12687	248	1035	12359	241	961	12237	239	763	--	--	--
													
TM14-16--109	Be-10 (qtz)	13073	255	1067	12853	251	999	12798	250	798	--	--	--
													
TM14-16--110	Be-10 (qtz)	12866	251	1050	12596	246	979	12504	244	779	--	--	--
													
TM14-16--111	Be-10 (qtz)	12918	252	1054	12665	247	984	12578	246	784	--	--	--
													
TM14-16--112	Be-10 (qtz)	12864	251	1050	12593	246	979	12501	244	779	--	--	--
													
TM14-16--113	Be-10 (qtz)	13029	254	1064	12804	250	995	12745	249	794	--	--	--
													
TM14-16--114	Be-10 (qtz)	13090	256	1069	12872	251	1001	12820	250	799	--	--	--
													
TM14-16--115	Be-10 (qtz)	12880	251	1051	12614	246	980	12524	244	780	--	--	--
													
TM14-16--116	Be-10 (qtz)	13071	255	1067	12851	251	999	12797	250	798	--	--	--
													
TM14-16--117	Be-10 (qtz)	12919	252	1054	12665	247	984	12580	246	784	--	--	--
													
TM14-16--118	Be-10 (qtz)	12775	249	1043	12476	243	970	12374	242	771	--	--	--
													
TM14-16--119	Be-10 (qtz)	12947	253	1057	12703	248	987	12621	246	787	--	--	--
													
TM14-16--120	Be-10 (qtz)	12964	253	1058	12726	248	989	12651	247	788	--	--	--
													
TM14-16--121	Be-10 (qtz)	13094	256	1069	12876	251	1001	12824	250	799	--	--	--
													
TM14-16--122	Be-10 (qtz)	12831	250	1047	12549	245	975	12451	243	776	--	--	--
													
TM14-16--123	Be-10 (qtz)	12890	252	1052	12627	246	981	12540	245	782	--	--	--
													
TM14-16--124	Be-10 (qtz)	12765	249	1042	12462	243	969	12355	241	770	--	--	--
													
TM14-16--125	Be-10 (qtz)	12872	251	1051	12604	246	980	12513	244	780	--	--	--
													
TM14-16--126	Be-10 (qtz)	12966	253	1058	12728	248	989	12651	247	788	--	--	--
													
TM14-16--127	Be-10 (qtz)	13018	254	1063	12792	250	994	12727	248	793	--	--	--
													
TM14-16--128	Be-10 (qtz)	12858	251	1050	12585	246	978	12494	244	779	--	--	--
													
TM14-16--129	Be-10 (qtz)	12963	253	1058	12725	248	989	12646	247	788	--	--	--
													
TM14-16--130	Be-10 (qtz)	12874	251	1051	12607	246	980	12518	244	780	--	--	--
													
TM14-16--131	Be-10 (qtz)	12898	252	1053	12639	247	982	12551	245	782	--	--	--
													
TM14-16--132	Be-10 (qtz)	13012	254	1062	12785	250	994	12717	248	793	--	--	--
													
TM14-16--133	Be-10 (qtz)	12848	251	1049	12571	245	977	12476	243	777	--	--	--
													
TM14-16--134	Be-10 (qtz)	12884	251	1052	12620	246	981	12530	245	781	--	--	--
													
TM14-16--135	Be-10 (qtz)	12973	253	1059	12738	249	990	12663	247	789	--	--	--
													
TM14-16--136	Be-10 (qtz)	12853	251	1049	12578	246	978	12485	244	778	--	--	--
													
TM14-16--137	Be-10 (qtz)	12932	252	1056	12684	248	986	12601	246	785	--	--	--
													
TM14-16--138	Be-10 (qtz)	13032	254	1064	12807	250	996	12749	249	795	--	--	--
													
TM14-16--139	Be-10 (qtz)	12951	253	1057	12708	248	988	12626	246	787	--	--	--
													
TM14-16--140	Be-10 (qtz)	12723	248	1038	12407	242	964	12291	240	766	--	--	--
													
TM14-16--141	Be-10 (qtz)	12789	250	1044	12494	244	971	12395	242	772	--	--	--
													
TM14-16--142	Be-10 (qtz)	12874	251	1051	12606	246	980	12515	244	780	--	--	--
													
TM14-16--143	Be-10 (qtz)	12834	251	1048	12553	245	976	12457	243	776	--	--	--
													
TM14-16--144	Be-10 (qtz)	13094	256	1069	12876	251	1001	12824	250	799	--	--	--
													
TM14-16--145	Be-10 (qtz)	13005	254	1062	12778	249	993	12708	248	792	--	--	--
													
TM14-16--146	Be-10 (qtz)	12817	250	1046	12530	245	974	12431	243	775	--	--	--
													
TM14-16--147	Be-10 (qtz)	12850	251	1049	12574	245	977	12482	244	778	--	--	--
													
TM14-16--148	Be-10 (qtz)	12975	253	1059	12741	249	990	12664	247	789	--	--	--
													
TM14-16--149	Be-10 (qtz)	12806	250	1045	12517	244	973	12416	242	774	--	--	--
													
TM14-16--150	Be-10 (qtz)	12804	250	1045	12514	244	973	12415	242	774	--	--	--
													
TM14-16--151	Be-10 (qtz)	12865	251	1050	12594	246	979	12501	244	779	--	--	--
													
TM14-16--152	Be-10 (qtz)	12800	250	1045	12508	244	972	12406	242	773	--	--	--
													
TM14-16--153	Be-10 (qtz)	12799	250	1045	12508	244	972	12408	242	773	--	--	--
													
TM14-16--154	Be-10 (qtz)	12922	252	1055	12670	247	985	12586	246	784	--	--	--
													
TM14-16--155	Be-10 (qtz)	13116	256	1071	12901	252	1003	12852	251	801	--	--	--
													
TM14-16--156	Be-10 (qtz)	13085	255	1068	12866	251	1000	12815	250	799	--	--	--
													
TM14-16--157	Be-10 (qtz)	12999	254	1061	12770	249	993	12693	248	791	--	--	--
													
TM14-16--158	Be-10 (qtz)	12875	251	1051	12607	246	980	12514	244	780	--	--	--
													
TM14-16--159	Be-10 (qtz)	12807	250	1045	12518	244	973	12421	242	774	--	--	--
													
TM14-16--160	Be-10 (qtz)	12852	251	1049	12577	245	978	12484	244	778	--	--	--
													
TM14-16--161	Be-10 (qtz)	12900	252	1053	12641	247	983	12554	245	782	--	--	--
													
TM14-16--162	Be-10 (qtz)	13028	254	1063	12803	250	995	12740	249	794	--	--	--
													
TM14-16--163	Be-10 (qtz)	13135	256	1072	12922	252	1004	12874	251	802	--	--	--
													
TM14-16--164	Be-10 (qtz)	12932	252	1056	12683	248	986	12599	246	785	--	--	--
													
TM14-16--165	Be-10 (qtz)	13070	255	1067	12850	251	999	12795	250	797	--	--	--
													
TM14-16--166	Be-10 (qtz)	12927	252	1055	12677	247	985	12592	246	785	--	--	--
													
TM14-16--167	Be-10 (qtz)	12806	250	1045	12516	244	973	12418	242	774	--	--	--
													
TM14-16--168	Be-10 (qtz)	12969	253	1059	12732	249	990	12652	247	788	--	--	--
													
TM14-16--169	Be-10 (qtz)	12962	253	1058	12722	248	989	12644	247	788	--	--	--
													
TM14-16--170	Be-10 (qtz)	12776	249	1043	12477	244	970	12374	241	771	--	--	--
													
TM14-16--171	Be-10 (qtz)	12941	253	1056	12695	248	987	12611	246	786	--	--	--
													
TM14-16--172	Be-10 (qtz)	13099	256	1069	12881	251	1001	12832	250	800	--	--	--
													
TM14-16--173	Be-10 (qtz)	13138	256	1072	12925	252	1005	12877	251	803	--	--	--
													
TM14-16--174	Be-10 (qtz)	12943	253	1056	12698	248	987	12615	246	786	--	--	--
													
TM14-16--175	Be-10 (qtz)	13076	255	1067	12856	251	999	12801	250	798	--	--	--
													
TM14-16--176	Be-10 (qtz)	12868	251	1050	12598	246	979	12506	244	779	--	--	--
													
TM14-16--177	Be-10 (qtz)	13087	255	1068	12868	251	1000	12815	250	799	--	--	--
													
TM14-16--178	Be-10 (qtz)	12967	253	1058	12730	248	989	12653	247	789	--	--	--
													
TM14-16--179	Be-10 (qtz)	12935	252	1056	12687	248	986	12604	246	786	--	--	--
													
TM14-16--180	Be-10 (qtz)	12868	251	1050	12599	246	979	12510	244	780	--	--	--
													
TM14-16--181	Be-10 (qtz)	13059	255	1066	12838	251	998	12786	250	797	--	--	--
													
TM14-16--182	Be-10 (qtz)	12998	254	1061	12769	249	993	12695	248	791	--	--	--
													
TM14-16--183	Be-10 (qtz)	12876	251	1051	12609	246	980	12520	244	780	--	--	--
													
TM14-16--184	Be-10 (qtz)	12902	252	1053	12643	247	983	12554	245	782	--	--	--
													
TM14-16--185	Be-10 (qtz)	12947	253	1057	12704	248	987	12624	246	787	--	--	--
													
TM14-16--186	Be-10 (qtz)	12816	250	1046	12529	245	974	12432	243	775	--	--	--
													
TM14-16--187	Be-10 (qtz)	13026	254	1063	12801	250	995	12738	249	794	--	--	--
													
TM14-16--188	Be-10 (qtz)	12909	252	1054	12653	247	984	12570	245	783	--	--	--
													
TM14-16--189	Be-10 (qtz)	12965	253	1058	12727	248	989	12647	247	788	--	--	--
													
TM14-16--190	Be-10 (qtz)	13032	254	1064	12808	250	996	12745	249	794	--	--	--
													
TM14-16--191	Be-10 (qtz)	12848	251	1049	12572	245	977	12480	244	778	--	--	--
													
TM14-16--192	Be-10 (qtz)	12904	252	1053	12646	247	983	12559	245	783	--	--	--
													
TM14-16--193	Be-10 (qtz)	12878	251	1051	12611	246	980	12519	244	780	--	--	--
													
TM14-16--194	Be-10 (qtz)	13172	257	1075	12964	253	1008	12921	252	805	--	--	--
													
TM14-16--195	Be-10 (qtz)	13056	255	1066	12834	251	998	12780	249	796	--	--	--
													
TM14-16--196	Be-10 (qtz)	12928	252	1055	12678	247	985	12598	246	785	--	--	--
													
TM14-16--197	Be-10 (qtz)	12851	251	1049	12577	245	978	12485	244	778	--	--	--
													
TM14-16--198	Be-10 (qtz)	13203	258	1078	12992	254	1010	12957	253	808	--	--	--
													
TM14-16--199	Be-10 (qtz)	12872	251	1051	12604	246	980	12510	244	780	--	--	--
													
TM14-16--200	Be-10 (qtz)	12804	250	1045	12514	244	973	12413	242	774	--	--	--
													
TM14-16--201	Be-10 (qtz)	12855	251	1049	12581	246	978	12488	244	778	--	--	--
													
TM14-16--202	Be-10 (qtz)	12718	248	1038	12401	242	964	12285	240	766	--	--	--
													
TM14-16--203	Be-10 (qtz)	13194	258	1077	12984	253	1009	12947	253	807	--	--	--
													
TM14-16--204	Be-10 (qtz)	12917	252	1054	12664	247	984	12579	246	784	--	--	--
													
TM14-16--205	Be-10 (qtz)	13050	255	1065	12827	250	997	12770	249	796	--	--	--
													
TM14-16--206	Be-10 (qtz)	12865	251	1050	12595	246	979	12503	244	779	--	--	--
													
TM14-16--207	Be-10 (qtz)	12867	251	1050	12598	246	979	12508	244	779	--	--	--
													
TM14-16--208	Be-10 (qtz)	12878	251	1051	12611	246	980	12519	244	780	--	--	--
													
TM14-16--209	Be-10 (qtz)	12785	250	1043	12488	244	971	12386	242	772	--	--	--
													
TM14-16--210	Be-10 (qtz)	13059	255	1066	12837	251	998	12782	249	797	--	--	--
													
TM14-16--211	Be-10 (qtz)	12899	252	1053	12640	247	982	12552	245	782	--	--	--
													
TM14-16--212	Be-10 (qtz)	12770	249	1042	12469	243	969	12363	241	770	--	--	--
													
TM14-16--213	Be-10 (qtz)	12733	249	1039	12420	242	965	12307	240	767	--	--	--
													
TM14-16--214	Be-10 (qtz)	13219	258	1079	13008	254	1011	12974	253	809	--	--	--
													
TM14-16--215	Be-10 (qtz)	12844	251	1048	12567	245	977	12472	243	777	--	--	--
													
TM14-16--216	Be-10 (qtz)	12892	252	1052	12630	247	982	12541	245	782	--	--	--
													
TM14-16--217	Be-10 (qtz)	13296	260	1085	13081	255	1017	13045	255	813	--	--	--
													
TM14-16--218	Be-10 (qtz)	12945	253	1057	12700	248	987	12619	246	786	--	--	--
													
TM14-16--219	Be-10 (qtz)	12782	249	1043	12484	244	970	12380	242	771	--	--	--
													
TM14-16--220	Be-10 (qtz)	13012	254	1062	12786	250	994	12719	248	793	--	--	--
													
TM14-16--221	Be-10 (qtz)	12798	250	1045	12506	244	972	12404	242	773	--	--	--
													
TM14-16--222	Be-10 (qtz)	12990	254	1060	12759	249	992	12681	248	790	--	--	--
													
TM14-16--223	Be-10 (qtz)	12959	253	1058	12719	248	989	12638	247	788	--	--	--
													
TM14-16--224	Be-10 (qtz)	12756	249	1041	12450	243	968	12341	241	769	--	--	--
													
TM14-16--225	Be-10 (qtz)	12981	253	1060	12748	249	991	12670	247	790	--	--	--
													
TM14-16--226	Be-10 (qtz)	12936	253	1056	12689	248	986	12605	246	786	--	--	--
													
TM14-16--227	Be-10 (qtz)	12827	250	1047	12545	245	975	12446	243	776	--	--	--
													
TM14-16--228	Be-10 (qtz)	12891	252	1052	12629	246	982	12539	245	781	--	--	--
													
TM14-16--229	Be-10 (qtz)	12915	252	1054	12661	247	984	12575	245	784	--	--	--
													
TM14-16--230	Be-10 (qtz)	13011	254	1062	12784	250	994	12714	248	792	--	--	--
													
TM14-16--231	Be-10 (qtz)	12779	249	1043	12481	244	970	12379	242	771	--	--	--
													
TM14-16--232	Be-10 (qtz)	12770	249	1042	12470	243	969	12368	241	771	--	--	--
													
TM14-16--233	Be-10 (qtz)	12990	254	1060	12760	249	992	12685	248	791	--	--	--
													
TM14-16--234	Be-10 (qtz)	13131	256	1072	12917	252	1004	12870	251	802	--	--	--
													
TM14-16--235	Be-10 (qtz)	12785	250	1044	12489	244	971	12387	242	772	--	--	--
													
TM14-16--236	Be-10 (qtz)	13043	255	1065	12820	250	996	12763	249	795	--	--	--
													
TM14-16--237	Be-10 (qtz)	12843	251	1048	12565	245	977	12470	243	777	--	--	--
													
TM14-16--238	Be-10 (qtz)	12791	250	1044	12497	244	971	12395	242	772	--	--	--
													
TM14-16--239	Be-10 (qtz)	13109	256	1070	12893	252	1002	12841	251	800	--	--	--
													
TM14-16--240	Be-10 (qtz)	12786	250	1044	12490	244	971	12389	242	772	--	--	--
													
TM14-16--241	Be-10 (qtz)	12864	251	1050	12593	246	979	12502	244	779	--	--	--
													
TM14-16--242	Be-10 (qtz)	13040	255	1064	12816	250	996	12756	249	795	--	--	--
													
TM14-16--243	Be-10 (qtz)	12898	252	1053	12638	247	982	12550	245	782	--	--	--
													
TM14-16--244	Be-10 (qtz)	13046	255	1065	12823	250	997	12765	249	796	--	--	--
													
TM14-16--245	Be-10 (qtz)	12819	250	1046	12534	245	974	12435	243	775	--	--	--
													
TM14-16--246	Be-10 (qtz)	12988	254	1060	12758	249	992	12682	248	790	--	--	--
													
TM14-16--247	Be-10 (qtz)	12847	251	1049	12571	245	977	12478	244	778	--	--	--
													
TM14-16--248	Be-10 (qtz)	12768	249	1042	12466	243	969	12360	241	770	--	--	--
													
TM14-16--249	Be-10 (qtz)	12822	250	1047	12538	245	975	12440	243	775	--	--	--
													
TM14-16--250	Be-10 (qtz)	12932	252	1056	12683	248	986	12597	246	785	--	--	--
													
TM14-16--251	Be-10 (qtz)	12854	251	1049	12581	246	978	12490	244	778	--	--	--
													
TM14-16--252	Be-10 (qtz)	12808	250	1045	12519	244	973	12421	242	774	--	--	--
													
TM14-16--253	Be-10 (qtz)	12916	252	1054	12663	247	984	12577	245	784	--	--	--
													
TM14-16--254	Be-10 (qtz)	12875	251	1051	12608	246	980	12520	244	780	--	--	--
													
TM14-16--255	Be-10 (qtz)	13164	257	1075	12954	253	1007	12910	252	805	--	--	--
													
TM14-16--256	Be-10 (qtz)	12928	252	1055	12678	247	985	12596	246	785	--	--	--
													
TM14-16--257	Be-10 (qtz)	12992	254	1061	12763	249	992	12686	248	791	--	--	--
													
TM14-16--258	Be-10 (qtz)	12877	251	1051	12610	246	980	12519	244	780	--	--	--
													
TM14-16--259	Be-10 (qtz)	13104	256	1070	12888	252	1002	12840	251	800	--	--	--
													
TM14-16--260	Be-10 (qtz)	12815	250	1046	12528	245	974	12428	243	775	--	--	--
													
TM14-16--261	Be-10 (qtz)	12737	249	1040	12426	243	966	12318	240	768	--	--	--
													
TM14-16--262	Be-10 (qtz)	12869	251	1050	12599	246	979	12506	244	779	--	--	--
													
TM14-16--263	Be-10 (qtz)	13133	256	1072	12920	252	1004	12873	251	802	--	--	--
													
TM14-16--264	Be-10 (qtz)	13019	254	1063	12793	250	994	12726	248	793	--	--	--
													
TM14-16--265	Be-10 (qtz)	13122	256	1071	12907	252	1003	12857	251	801	--	--	--
													
TM14-16--266	Be-10 (qtz)	12746	249	1040	12437	243	967	12328	241	768	--	--	--
													
TM14-16--267	Be-10 (qtz)	12829	250	1047	12547	245	975	12451	243	776	--	--	--
													
TM14-16--268	Be-10 (qtz)	13067	255	1067	12847	251	999	12795	250	797	--	--	--
													
TM14-16--269	Be-10 (qtz)	12963	253	1058	12724	248	989	12645	247	788	--	--	--
													
TM14-16--270	Be-10 (qtz)	12947	253	1057	12703	248	987	12620	246	787	--	--	--
													
TM14-16--271	Be-10 (qtz)	13127	256	1072	12913	252	1004	12863	251	802	--	--	--
													
TM14-16--272	Be-10 (qtz)	12927	252	1055	12676	247	985	12590	246	785	--	--	--
													
TM14-16--273	Be-10 (qtz)	12811	250	1046	12523	244	973	12424	242	774	--	--	--
													
TM14-16--274	Be-10 (qtz)	13056	255	1066	12834	251	998	12778	249	796	--	--	--
													
TM14-16--275	Be-10 (qtz)	12806	250	1045	12517	244	973	12419	242	774	--	--	--
													
TM14-16--276	Be-10 (qtz)	12854	251	1049	12580	246	978	12487	244	778	--	--	--
													
TM14-16--277	Be-10 (qtz)	12817	250	1046	12531	245	974	12434	243	775	--	--	--
													
TM14-16--278	Be-10 (qtz)	12915	252	1054	12660	247	984	12573	245	784	--	--	--
													
TM14-16--279	Be-10 (qtz)	13065	255	1066	12844	251	998	12788	250	797	--	--	--
