Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
TM14-01--1	Be-10 (qtz)	13931	236	1129	13710	233	1058	13642	231	840	--	--	--
													
TM14-01--2	Be-10 (qtz)	14031	238	1138	13813	234	1066	13743	233	846	--	--	--
													
TM14-01--3	Be-10 (qtz)	14026	238	1137	13808	234	1065	13738	233	846	--	--	--
													
TM14-01--4	Be-10 (qtz)	13880	235	1125	13661	232	1054	13589	230	837	--	--	--
													
TM14-01--5	Be-10 (qtz)	14076	239	1141	13862	235	1069	13789	234	849	--	--	--
													
TM14-01--6	Be-10 (qtz)	13723	233	1112	13504	229	1042	13418	228	826	--	--	--
													
TM14-01--7	Be-10 (qtz)	14203	241	1151	13994	237	1080	13945	237	859	--	--	--
													
TM14-01--8	Be-10 (qtz)	14134	240	1146	13925	236	1074	13861	235	854	--	--	--
													
TM14-01--9	Be-10 (qtz)	13707	232	1111	13487	229	1040	13405	227	825	--	--	--
													
TM14-01--10	Be-10 (qtz)	13867	235	1124	13648	231	1053	13581	230	836	--	--	--
													
TM14-01--11	Be-10 (qtz)	13806	234	1119	13588	230	1048	13516	229	832	--	--	--
													
TM14-01--12	Be-10 (qtz)	13866	235	1124	13647	231	1053	13577	230	836	--	--	--
													
TM14-01--13	Be-10 (qtz)	14230	241	1154	14019	238	1082	13970	237	860	--	--	--
													
TM14-01--14	Be-10 (qtz)	13909	236	1128	13689	232	1056	13623	231	839	--	--	--
													
TM14-01--15	Be-10 (qtz)	13978	237	1133	13757	233	1061	13689	232	843	--	--	--
													
TM14-01--16	Be-10 (qtz)	14202	241	1151	13994	237	1080	13940	236	859	--	--	--
													
TM14-01--17	Be-10 (qtz)	13884	235	1126	13665	232	1054	13592	231	837	--	--	--
													
TM14-01--18	Be-10 (qtz)	14072	239	1141	13857	235	1069	13786	234	849	--	--	--
													
TM14-01--19	Be-10 (qtz)	13852	235	1123	13634	231	1052	13566	230	835	--	--	--
													
TM14-01--20	Be-10 (qtz)	13973	237	1133	13752	233	1061	13688	232	843	--	--	--
													
TM14-01--21	Be-10 (qtz)	13993	237	1134	13772	234	1062	13707	232	844	--	--	--
													
TM14-01--22	Be-10 (qtz)	14030	238	1137	13812	234	1066	13742	233	846	--	--	--
													
TM14-01--23	Be-10 (qtz)	13609	231	1103	13385	227	1033	13300	226	819	--	--	--
													
TM14-01--24	Be-10 (qtz)	14029	238	1137	13811	234	1065	13743	233	846	--	--	--
													
TM14-01--25	Be-10 (qtz)	13921	236	1129	13701	232	1057	13635	231	840	--	--	--
													
TM14-01--26	Be-10 (qtz)	13663	232	1108	13441	228	1037	13360	227	823	--	--	--
													
TM14-01--27	Be-10 (qtz)	13895	236	1126	13675	232	1055	13604	231	838	--	--	--
													
TM14-01--28	Be-10 (qtz)	14061	238	1140	13846	235	1068	13770	234	848	--	--	--
													
TM14-01--29	Be-10 (qtz)	13805	234	1119	13587	230	1048	13511	229	832	--	--	--
													
TM14-01--30	Be-10 (qtz)	13820	234	1120	13602	231	1049	13527	229	833	--	--	--
													
TM14-01--31	Be-10 (qtz)	13952	237	1131	13731	233	1059	13663	232	841	--	--	--
													
TM14-01--32	Be-10 (qtz)	14019	238	1137	13801	234	1065	13732	233	846	--	--	--
													
TM14-01--33	Be-10 (qtz)	13736	233	1114	13517	229	1043	13438	228	828	--	--	--
													
TM14-01--34	Be-10 (qtz)	13946	237	1131	13725	233	1059	13658	232	841	--	--	--
													
TM14-01--35	Be-10 (qtz)	14015	238	1136	13796	234	1064	13726	233	845	--	--	--
													
TM14-01--36	Be-10 (qtz)	14324	243	1161	14107	239	1088	14054	238	866	--	--	--
													
TM14-01--37	Be-10 (qtz)	13977	237	1133	13755	233	1061	13688	232	843	--	--	--
													
TM14-01--38	Be-10 (qtz)	13873	235	1125	13654	232	1053	13584	230	837	--	--	--
													
TM14-01--39	Be-10 (qtz)	14043	238	1138	13826	234	1067	13753	233	847	--	--	--
													
TM14-01--40	Be-10 (qtz)	13990	237	1134	13769	234	1062	13703	232	844	--	--	--
													
TM14-01--41	Be-10 (qtz)	13910	236	1128	13690	232	1056	13624	231	839	--	--	--
													
TM14-01--42	Be-10 (qtz)	13898	236	1127	13678	232	1055	13609	231	838	--	--	--
													
TM14-01--43	Be-10 (qtz)	13798	234	1119	13581	230	1048	13505	229	832	--	--	--
													
TM14-01--44	Be-10 (qtz)	13886	236	1126	13666	232	1054	13596	231	837	--	--	--
													
TM14-01--45	Be-10 (qtz)	14000	237	1135	13780	234	1063	13712	233	844	--	--	--
													
TM14-01--46	Be-10 (qtz)	13882	235	1125	13663	232	1054	13596	231	837	--	--	--
													
TM14-01--47	Be-10 (qtz)	14098	239	1143	13886	236	1071	13819	234	851	--	--	--
													
TM14-01--48	Be-10 (qtz)	14017	238	1136	13798	234	1064	13729	233	846	--	--	--
													
TM14-01--49	Be-10 (qtz)	13834	235	1122	13616	231	1050	13545	230	834	--	--	--
													
TM14-01--50	Be-10 (qtz)	13983	237	1134	13761	233	1062	13696	232	843	--	--	--
													
TM14-01--51	Be-10 (qtz)	14145	240	1147	13937	236	1075	13877	235	855	--	--	--
													
TM14-01--52	Be-10 (qtz)	13791	234	1118	13573	230	1047	13492	229	831	--	--	--
													
TM14-01--53	Be-10 (qtz)	14068	239	1140	13853	235	1069	13779	234	849	--	--	--
													
TM14-01--54	Be-10 (qtz)	13738	233	1114	13520	229	1043	13440	228	828	--	--	--
													
TM14-01--55	Be-10 (qtz)	14093	239	1143	13881	235	1071	13812	234	851	--	--	--
													
TM14-01--56	Be-10 (qtz)	14148	240	1147	13940	236	1075	13877	235	855	--	--	--
													
TM14-01--57	Be-10 (qtz)	14054	238	1139	13839	235	1068	13767	233	848	--	--	--
													
TM14-01--58	Be-10 (qtz)	14200	241	1151	13992	237	1079	13937	236	858	--	--	--
													
TM14-01--59	Be-10 (qtz)	13931	236	1129	13711	233	1058	13643	231	840	--	--	--
													
TM14-01--60	Be-10 (qtz)	13903	236	1127	13684	232	1056	13617	231	839	--	--	--
													
TM14-01--61	Be-10 (qtz)	13864	235	1124	13645	231	1053	13574	230	836	--	--	--
													
TM14-01--62	Be-10 (qtz)	13858	235	1123	13639	231	1052	13572	230	836	--	--	--
													
TM14-01--63	Be-10 (qtz)	14010	238	1136	13790	234	1064	13722	233	845	--	--	--
													
TM14-01--64	Be-10 (qtz)	13951	237	1131	13730	233	1059	13661	232	841	--	--	--
													
TM14-01--65	Be-10 (qtz)	13943	236	1130	13723	233	1059	13656	232	841	--	--	--
													
TM14-01--66	Be-10 (qtz)	14191	241	1151	13984	237	1079	13928	236	858	--	--	--
													
TM14-01--67	Be-10 (qtz)	14044	238	1139	13828	235	1067	13756	233	847	--	--	--
													
TM14-01--68	Be-10 (qtz)	13798	234	1119	13581	230	1048	13504	229	832	--	--	--
													
TM14-01--69	Be-10 (qtz)	13979	237	1133	13757	233	1061	13685	232	843	--	--	--
													
TM14-01--70	Be-10 (qtz)	14028	238	1137	13810	234	1065	13740	233	846	--	--	--
													
TM14-01--71	Be-10 (qtz)	14084	239	1142	13870	235	1070	13799	234	850	--	--	--
													
TM14-01--72	Be-10 (qtz)	13904	236	1127	13684	232	1056	13612	231	838	--	--	--
													
TM14-01--73	Be-10 (qtz)	13812	234	1120	13594	231	1049	13520	229	833	--	--	--
													
TM14-01--74	Be-10 (qtz)	14055	238	1139	13839	235	1068	13764	233	848	--	--	--
													
TM14-01--75	Be-10 (qtz)	13988	237	1134	13767	233	1062	13699	232	844	--	--	--
													
TM14-01--76	Be-10 (qtz)	14403	244	1168	14180	241	1094	14126	240	870	--	--	--
													
TM14-01--77	Be-10 (qtz)	13904	236	1127	13684	232	1056	13615	231	838	--	--	--
													
TM14-01--78	Be-10 (qtz)	13738	233	1114	13519	229	1043	13437	228	827	--	--	--
													
TM14-01--79	Be-10 (qtz)	14073	239	1141	13859	235	1069	13786	234	849	--	--	--
													
TM14-01--80	Be-10 (qtz)	13836	235	1122	13617	231	1050	13548	230	834	--	--	--
													
TM14-01--81	Be-10 (qtz)	13963	237	1132	13742	233	1060	13675	232	842	--	--	--
													
TM14-01--82	Be-10 (qtz)	14284	242	1158	14070	239	1086	14019	238	863	--	--	--
													
TM14-01--83	Be-10 (qtz)	13982	237	1134	13761	233	1062	13694	232	843	--	--	--
													
TM14-01--84	Be-10 (qtz)	14052	238	1139	13836	235	1067	13766	233	848	--	--	--
													
TM14-01--85	Be-10 (qtz)	14063	239	1140	13848	235	1068	13777	234	848	--	--	--
													
TM14-01--86	Be-10 (qtz)	14235	241	1154	14024	238	1082	13975	237	861	--	--	--
													
TM14-01--87	Be-10 (qtz)	13787	234	1118	13569	230	1047	13491	229	831	--	--	--
													
TM14-01--88	Be-10 (qtz)	13999	237	1135	13778	234	1063	13711	233	844	--	--	--
													
TM14-01--89	Be-10 (qtz)	13844	235	1122	13626	231	1051	13558	230	835	--	--	--
													
TM14-01--90	Be-10 (qtz)	13742	233	1114	13523	229	1043	13445	228	828	--	--	--
													
TM14-01--91	Be-10 (qtz)	13695	232	1110	13475	229	1039	13391	227	825	--	--	--
													
TM14-01--92	Be-10 (qtz)	14148	240	1147	13940	236	1075	13875	235	854	--	--	--
													
TM14-01--93	Be-10 (qtz)	13839	235	1122	13621	231	1051	13547	230	834	--	--	--
													
TM14-01--94	Be-10 (qtz)	14077	239	1141	13863	235	1070	13792	234	849	--	--	--
													
TM14-01--95	Be-10 (qtz)	13856	235	1123	13637	231	1052	13567	230	835	--	--	--
													
TM14-01--96	Be-10 (qtz)	13929	236	1129	13709	232	1058	13643	231	840	--	--	--
													
TM14-01--97	Be-10 (qtz)	14059	238	1140	13844	235	1068	13773	234	848	--	--	--
													
TM14-01--98	Be-10 (qtz)	14072	239	1141	13858	235	1069	13784	234	849	--	--	--
													
TM14-01--99	Be-10 (qtz)	13942	236	1130	13722	233	1059	13656	232	841	--	--	--
													
TM14-01--100	Be-10 (qtz)	14058	238	1140	13843	235	1068	13771	234	848	--	--	--
													
TM14-01--101	Be-10 (qtz)	13917	236	1128	13697	232	1057	13631	231	839	--	--	--
													
TM14-01--102	Be-10 (qtz)	14055	238	1140	13840	235	1068	13769	234	848	--	--	--
													
TM14-01--103	Be-10 (qtz)	14024	238	1137	13806	234	1065	13737	233	846	--	--	--
													
TM14-01--104	Be-10 (qtz)	14145	240	1147	13937	236	1075	13875	235	855	--	--	--
													
TM14-01--105	Be-10 (qtz)	13915	236	1128	13695	232	1056	13625	231	839	--	--	--
													
TM14-01--106	Be-10 (qtz)	13765	233	1116	13547	230	1045	13468	228	829	--	--	--
													
TM14-01--107	Be-10 (qtz)	14080	239	1142	13866	235	1070	13797	234	850	--	--	--
													
TM14-01--108	Be-10 (qtz)	13771	234	1116	13553	230	1046	13475	229	830	--	--	--
													
TM14-01--109	Be-10 (qtz)	13997	237	1135	13777	234	1063	13710	233	844	--	--	--
													
TM14-01--110	Be-10 (qtz)	13978	237	1133	13757	233	1061	13695	232	843	--	--	--
													
TM14-01--111	Be-10 (qtz)	14103	239	1143	13891	236	1072	13823	234	851	--	--	--
													
