Sample_Name	Boulder_Height_m
TM14-18--1	1.58487089598423
TM14-18--2	1.52708479944649
TM14-18--3	1.56204646647705
TM14-18--4	1.58621166018045
TM14-18--5	1.55185147221712
TM14-18--6	1.53888934140725
TM14-18--7	1.57723940158099
TM14-18--8	1.54020164130036
TM14-18--9	1.57214620762203
TM14-18--10	1.58215904873195
TM14-18--11	1.55599325861998
TM14-18--12	1.52919671493801
TM14-18--13	1.52709999881846
TM14-18--14	1.56492597631905
TM14-18--15	1.53536120276184
TM14-18--16	1.53673544407087
TM14-18--17	1.52990910856384
TM14-18--18	1.58422004900663
TM14-18--19	1.5077803966798
TM14-18--20	1.5555357379621
TM14-18--21	1.54983699826976
TM14-18--22	1.6031779411484
TM14-18--23	1.50378629380067
TM14-18--24	1.56136851814007
TM14-18--25	1.57091132203648
TM14-18--26	1.51397568997327
TM14-18--27	1.57423986407804
TM14-18--28	1.56247208844715
TM14-18--29	1.56238185624304
TM14-18--30	1.55506654441246
TM14-18--31	1.53214329837511
TM14-18--32	1.54424395725523
TM14-18--33	1.5575174975968
TM14-18--34	1.57547241183585
TM14-18--35	1.58631834096783
TM14-18--36	1.55783117834834
TM14-18--37	1.57279618788966
TM14-18--38	1.51123771228068
TM14-18--39	1.53616941356451
TM14-18--40	1.56113697794908
TM14-18--41	1.57853157367601
TM14-18--42	1.55305549255459
TM14-18--43	1.55985765419761
TM14-18--44	1.56732241932171
TM14-18--45	1.5445709533533
TM14-18--46	1.55530526947158
TM14-18--47	1.53282231379739
TM14-18--48	1.56012829996633
TM14-18--49	1.55368901080859
TM14-18--50	1.54278537960245
TM14-18--51	1.59929223979974
TM14-18--52	1.57615153823071
TM14-18--53	1.56739373226281
TM14-18--54	1.56344822967362
TM14-18--55	1.55276740041394
TM14-18--56	1.57754657371988
TM14-18--57	1.54518522394167
TM14-18--58	1.55566587009212
TM14-18--59	1.55155444841833
TM14-18--60	1.56784045963137
TM14-18--61	1.55572555930322
TM14-18--62	1.56846729473855
TM14-18--63	1.50793907980545
TM14-18--64	1.54479383531354
TM14-18--65	1.57095044995221
TM14-18--66	1.53368542358814
TM14-18--67	1.55545528046853
TM14-18--68	1.54636979391643
TM14-18--69	1.56337201016202
TM14-18--70	1.5686048385789
TM14-18--71	1.57726245415181
TM14-18--72	1.55725457058613
TM14-18--73	1.54373156541683
TM14-18--74	1.54126249283942
TM14-18--75	1.56986592518873
TM14-18--76	1.56376465499966
TM14-18--77	1.54297656519689
TM14-18--78	1.57726047204027
TM14-18--79	1.53225084716695
TM14-18--80	1.53677778344657
TM14-18--81	1.54899918321203
TM14-18--82	1.56077316228231
TM14-18--83	1.55409802160305
TM14-18--84	1.56825805347309
TM14-18--85	1.57898865997296
TM14-18--86	1.55171049007022
TM14-18--87	1.55816185352398
TM14-18--88	1.54468132085187
TM14-18--89	1.59612667522022
TM14-18--90	1.56058914668428
TM14-18--91	1.5514750308804
TM14-18--92	1.55535823618773
TM14-18--93	1.54873782193003
TM14-18--94	1.57186782113325
TM14-18--95	1.55491239175935
TM14-18--96	1.54003552451065
TM14-18--97	1.53240960139027
TM14-18--98	1.54282136969252
TM14-18--99	1.54597316114876
TM14-18--100	1.55297929059656
TM14-18--101	1.53979920135624
TM14-18--102	1.55688501138239
TM14-18--103	1.53701763711101
TM14-18--104	1.5493869181561
TM14-18--105	1.55027764855147
TM14-18--106	1.55432986836121
TM14-18--107	1.58850428100127
TM14-18--108	1.55631192790489
TM14-18--109	1.56435003984734
TM14-18--110	1.53550845796859
TM14-18--111	1.53928315687678
TM14-18--112	1.55318854596055
TM14-18--113	1.54897628105333
TM14-18--114	1.54669923778172
TM14-18--115	1.5314790503281
TM14-18--116	1.54115227828359
TM14-18--117	1.53793204400645
TM14-18--118	1.56932497032763
TM14-18--119	1.59062054512657
TM14-18--120	1.51077930787925
TM14-18--121	1.55712468094049
TM14-18--122	1.54375479321474
TM14-18--123	1.58080143825748
TM14-18--124	1.53344762043194
TM14-18--125	1.5381147856977
TM14-18--126	1.51616896499345
TM14-18--127	1.55261012839254
