Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
TM14-18--1	Be-10 (qtz)	15840	264	1284	15484	258	1194	15433	257	950	--	--	--
													
TM14-18--2	Be-10 (qtz)	14939	249	1210	14692	245	1133	14679	245	903	--	--	--
													
TM14-18--3	Be-10 (qtz)	14884	248	1206	14639	244	1129	14622	244	900	--	--	--
													
TM14-18--4	Be-10 (qtz)	14614	244	1184	14384	240	1109	14373	239	884	--	--	--
													
TM14-18--5	Be-10 (qtz)	15430	257	1250	15112	252	1165	15078	251	928	--	--	--
													
TM14-18--6	Be-10 (qtz)	15565	259	1261	15231	254	1174	15188	253	934	--	--	--
													
TM14-18--7	Be-10 (qtz)	15071	251	1221	14811	247	1142	14798	247	910	--	--	--
													
TM14-18--8	Be-10 (qtz)	14976	250	1214	14728	245	1135	14714	245	905	--	--	--
													
TM14-18--9	Be-10 (qtz)	15095	252	1223	14831	247	1143	14814	247	911	--	--	--
													
TM14-18--10	Be-10 (qtz)	15255	254	1236	14964	249	1154	14940	249	919	--	--	--
													
TM14-18--11	Be-10 (qtz)	14834	247	1202	14590	243	1125	14573	243	896	--	--	--
													
TM14-18--12	Be-10 (qtz)	15391	257	1247	15079	251	1163	15048	251	926	--	--	--
													
TM14-18--13	Be-10 (qtz)	15066	251	1221	14807	247	1142	14793	246	910	--	--	--
													
TM14-18--14	Be-10 (qtz)	15166	253	1229	14890	248	1148	14871	248	915	--	--	--
													
TM14-18--15	Be-10 (qtz)	15082	251	1222	14820	247	1143	14804	247	911	--	--	--
													
TM14-18--16	Be-10 (qtz)	15395	257	1248	15082	251	1163	15051	251	926	--	--	--
													
TM14-18--17	Be-10 (qtz)	15253	254	1236	14962	249	1154	14938	249	919	--	--	--
													
TM14-18--18	Be-10 (qtz)	15109	252	1224	14842	247	1144	14825	247	912	--	--	--
													
TM14-18--19	Be-10 (qtz)	15443	257	1251	15122	252	1166	15089	251	928	--	--	--
													
TM14-18--20	Be-10 (qtz)	14702	245	1191	14467	241	1115	14453	241	889	--	--	--
													
TM14-18--21	Be-10 (qtz)	15167	253	1229	14891	248	1148	14871	248	915	--	--	--
													
TM14-18--22	Be-10 (qtz)	15109	252	1224	14842	247	1144	14828	247	912	--	--	--
													
TM14-18--23	Be-10 (qtz)	14961	249	1212	14713	245	1134	14700	245	904	--	--	--
													
TM14-18--24	Be-10 (qtz)	14955	249	1212	14707	245	1134	14694	245	904	--	--	--
													
TM14-18--25	Be-10 (qtz)	15086	251	1222	14823	247	1143	14807	247	911	--	--	--
													
TM14-18--26	Be-10 (qtz)	15050	251	1219	14793	247	1141	14779	246	909	--	--	--
													
TM14-18--27	Be-10 (qtz)	14961	249	1212	14713	245	1134	14697	245	904	--	--	--
													
TM14-18--28	Be-10 (qtz)	15112	252	1225	14845	247	1145	14829	247	912	--	--	--
													
TM14-18--29	Be-10 (qtz)	15347	256	1244	15042	251	1160	15013	250	924	--	--	--
													
TM14-18--30	Be-10 (qtz)	15182	253	1230	14903	248	1149	14882	248	916	--	--	--
													
TM14-18--31	Be-10 (qtz)	15250	254	1236	14959	249	1153	14936	249	919	--	--	--
													
TM14-18--32	Be-10 (qtz)	14591	243	1182	14362	239	1107	14352	239	883	--	--	--
													
TM14-18--33	Be-10 (qtz)	15078	251	1222	14816	247	1142	14802	247	911	--	--	--
													
TM14-18--34	Be-10 (qtz)	15162	253	1229	14886	248	1148	14867	248	915	--	--	--
													
TM14-18--35	Be-10 (qtz)	14928	249	1210	14681	245	1132	14667	244	902	--	--	--
													
TM14-18--36	Be-10 (qtz)	15482	258	1255	15156	253	1169	15120	252	930	--	--	--
													
TM14-18--37	Be-10 (qtz)	15131	252	1226	14861	248	1146	14845	247	913	--	--	--
													
TM14-18--38	Be-10 (qtz)	15373	256	1246	15064	251	1161	15035	251	925	--	--	--
													
TM14-18--39	Be-10 (qtz)	15498	258	1256	15170	253	1170	15133	252	931	--	--	--
													
TM14-18--40	Be-10 (qtz)	14874	248	1205	14629	244	1128	14613	243	899	--	--	--
													
TM14-18--41	Be-10 (qtz)	15494	258	1256	15166	253	1169	15129	252	931	--	--	--
													
TM14-18--42	Be-10 (qtz)	14840	247	1202	14596	243	1125	14582	243	897	--	--	--
													
TM14-18--43	Be-10 (qtz)	14863	248	1204	14619	244	1127	14604	243	898	--	--	--
													
TM14-18--44	Be-10 (qtz)	14885	248	1206	14640	244	1129	14625	244	900	--	--	--
													
TM14-18--45	Be-10 (qtz)	15176	253	1230	14899	248	1149	14878	248	915	--	--	--
													
TM14-18--46	Be-10 (qtz)	15207	253	1232	14924	249	1151	14903	248	917	--	--	--
													
TM14-18--47	Be-10 (qtz)	14786	246	1198	14545	242	1121	14530	242	894	--	--	--
													
TM14-18--48	Be-10 (qtz)	14788	246	1198	14547	242	1122	14533	242	894	--	--	--
													
TM14-18--49	Be-10 (qtz)	15427	257	1250	15110	252	1165	15078	251	928	--	--	--
													
TM14-18--50	Be-10 (qtz)	15632	261	1267	15292	255	1179	15246	254	938	--	--	--
													
TM14-18--51	Be-10 (qtz)	14990	250	1215	14741	246	1137	14729	245	906	--	--	--
													
TM14-18--52	Be-10 (qtz)	14677	245	1189	14443	241	1113	14432	240	888	--	--	--
													
TM14-18--53	Be-10 (qtz)	14722	245	1193	14485	241	1117	14472	241	890	--	--	--
													
TM14-18--54	Be-10 (qtz)	14755	246	1196	14516	242	1119	14502	242	892	--	--	--
													
TM14-18--55	Be-10 (qtz)	15567	259	1262	15233	254	1175	15193	253	935	--	--	--
													
TM14-18--56	Be-10 (qtz)	14903	248	1208	14657	244	1130	14642	244	901	--	--	--
													
TM14-18--57	Be-10 (qtz)	15390	256	1247	15078	251	1163	15046	251	926	--	--	--
													
TM14-18--58	Be-10 (qtz)	14920	249	1209	14673	244	1131	14660	244	902	--	--	--
													
TM14-18--59	Be-10 (qtz)	14891	248	1207	14645	244	1129	14631	244	900	--	--	--
													
TM14-18--60	Be-10 (qtz)	15007	250	1216	14757	246	1138	14743	246	907	--	--	--
													
TM14-18--61	Be-10 (qtz)	14963	249	1212	14715	245	1135	14704	245	905	--	--	--
													
TM14-18--62	Be-10 (qtz)	14663	244	1188	14430	240	1112	14419	240	887	--	--	--
													
TM14-18--63	Be-10 (qtz)	15020	250	1217	14768	246	1139	14756	246	908	--	--	--
													
TM14-18--64	Be-10 (qtz)	15155	253	1228	14881	248	1147	14862	248	914	--	--	--
													
TM14-18--65	Be-10 (qtz)	14898	248	1207	14653	244	1130	14638	244	900	--	--	--
													
TM14-18--66	Be-10 (qtz)	15249	254	1236	14959	249	1153	14935	249	919	--	--	--
													
TM14-18--67	Be-10 (qtz)	14959	249	1212	14711	245	1134	14698	245	904	--	--	--
													
TM14-18--68	Be-10 (qtz)	14865	248	1204	14620	244	1127	14606	243	898	--	--	--
													
TM14-18--69	Be-10 (qtz)	14810	247	1200	14567	243	1123	14553	242	895	--	--	--
													
TM14-18--70	Be-10 (qtz)	15027	250	1218	14774	246	1139	14763	246	908	--	--	--
													
TM14-18--71	Be-10 (qtz)	14903	248	1208	14657	244	1130	14642	244	901	--	--	--
													
TM14-18--72	Be-10 (qtz)	15209	253	1232	14926	249	1151	14904	248	917	--	--	--
													
TM14-18--73	Be-10 (qtz)	14898	248	1207	14652	244	1130	14637	244	900	--	--	--
													
TM14-18--74	Be-10 (qtz)	14900	248	1207	14654	244	1130	14639	244	901	--	--	--
													
TM14-18--75	Be-10 (qtz)	15288	255	1239	14992	250	1156	14966	249	921	--	--	--
													
TM14-18--76	Be-10 (qtz)	14869	248	1205	14624	244	1127	14610	243	899	--	--	--
													
TM14-18--77	Be-10 (qtz)	14796	247	1199	14555	243	1122	14541	242	894	--	--	--
													
TM14-18--78	Be-10 (qtz)	15205	253	1232	14922	249	1151	14900	248	917	--	--	--
													
TM14-18--79	Be-10 (qtz)	14738	246	1194	14500	242	1118	14485	241	891	--	--	--
													
TM14-18--80	Be-10 (qtz)	15521	259	1258	15191	253	1171	15151	252	932	--	--	--
													
