Date	Year	Month	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
1987-11-08	1987	11	0	_		_
1987-11-09	1987	11	0	_		_
1987-11-10	1987	11	0	_		_
1987-11-11	1987	11	0	_		_
1987-11-12	1987	11	0	_		_
1987-11-13	1987	11	0.2	_		_
1987-11-14	1987	11	1.8	_		_
1987-11-15	1987	11	1.81	_		_
1987-11-16	1987	11	1.83	_		_
1987-11-17	1987	11	1.84	_		_
1987-11-18	1987	11	1.86	_		_
1987-11-19	1987	11	1.87	_		_
1987-11-20	1987	11	1.89	_		_
1987-11-21	1987	11	1.9	_		_
1987-11-22	1987	11	2.85	_		_
1987-11-23	1987	11	3.8	_		_
1987-11-24	1987	11	3.8	_		_
1987-11-25	1987	11	3.8	_		_
1987-11-26	1987	11	3.8	_		_
1987-11-27	1987	11	3.8	_		_
1987-11-28	1987	11	3.8	_		_
1987-11-29	1987	11	3.8	_		_
1987-11-30	1987	11	3.8	_		_
1987-12-01	1987	12	3.8	_		_
1987-12-02	1987	12	3.8	_		_
1987-12-03	1987	12	3.8	_		_
1987-12-04	1987	12	4.2	_		_
1987-12-05	1987	12	5.6	_		_
1987-12-06	1987	12	5.6	_		_
1987-12-07	1987	12	7.8	_		_
1987-12-08	1987	12	7.77	_		_
1987-12-09	1987	12	7.75	_		_
1987-12-10	1987	12	7.72	_		_
1987-12-11	1987	12	7.7	_		_
1987-12-12	1987	12	8.9	_		_
1987-12-13	1987	12	9.6	_		_
1987-12-14	1987	12	9.6	_		_
1987-12-15	1987	12	9.6	_		_
1987-12-16	1987	12	11.8	_		_
1987-12-17	1987	12	11.83	_		_
1987-12-18	1987	12	11.87	_		_
1987-12-19	1987	12	11.9	_		_
1987-12-20	1987	12	11.93	_		_
1987-12-21	1987	12	11.97	_		_
1987-12-22	1987	12	12	_		_
1987-12-23	1987	12	12.23	_		_
1987-12-24	1987	12	12.46	_		_
1987-12-25	1987	12	12.69	_		_
1987-12-26	1987	12	12.91	_		_
1987-12-27	1987	12	13.14	_		_
1987-12-28	1987	12	13.37	_		_
1987-12-29	1987	12	13.6	_		_
1987-12-30	1987	12	13.6	_		_
1987-12-31	1987	12	13.6	_		_
1988-01-01	1988	1	14	_		_
1988-01-02	1988	1	14.05	_		_
1988-01-03	1988	1	14.1	_		_
1988-01-04	1988	1	15.9	_		_
1988-01-05	1988	1	17	_		_
1988-01-06	1988	1	17.4	_		_
1988-01-07	1988	1	17.5	_		_
1988-01-08	1988	1	19.9	_		_
1988-01-09	1988	1	19.93	_		_
1988-01-10	1988	1	19.97	_		_
1988-01-11	1988	1	20	_		_
1988-01-12	1988	1	20.15	_		_
1988-01-13	1988	1	20.3	_		_
1988-01-14	1988	1	20.45	_		_
1988-01-15	1988	1	20.6	_		_
1988-01-16	1988	1	21.5	_		_
1988-01-17	1988	1	21.49	_		_
1988-01-18	1988	1	21.49	_		_
1988-01-19	1988	1	21.48	_		_
1988-01-20	1988	1	21.47	_		_
1988-01-21	1988	1	21.46	_		_
1988-01-22	1988	1	21.46	_		_
1988-01-23	1988	1	21.45	_		_
1988-01-24	1988	1	21.44	_		_
1988-01-25	1988	1	21.43	_		_
1988-01-26	1988	1	21.42	_		_
1988-01-27	1988	1	21.41	_		_
1988-01-28	1988	1	21.4	_		_
1988-01-29	1988	1	22.1	_		_
1988-01-30	1988	1	23.6	_		_
1988-01-31	1988	1	23.59	_		_
1988-02-01	1988	2	23.58	_		_
1988-02-02	1988	2	23.56	_		_
1988-02-03	1988	2	23.55	_		_
1988-02-04	1988	2	23.54	_		_
1988-02-05	1988	2	23.53	_		_
1988-02-06	1988	2	23.52	_		_
1988-02-07	1988	2	23.51	_		_
1988-02-08	1988	2	23.49	_		_
1988-02-09	1988	2	23.48	_		_
1988-02-10	1988	2	23.47	_		_
1988-02-11	1988	2	23.46	_		_
1988-02-12	1988	2	23.46	_		_
1988-02-13	1988	2	23.46	_		_
1988-02-14	1988	2	23.46	_		_
1988-02-15	1988	2	23.46	_		_
1988-02-16	1988	2	23.46	_		_
1988-02-17	1988	2	23.46	_		_
1988-02-18	1988	2	23.45	_		_
1988-02-19	1988	2	23.45	_		_
1988-02-20	1988	2	23.45	_		_
1988-02-21	1988	2	23.47	_		_
1988-02-22	1988	2	23.48	_		_
1988-02-23	1988	2	23.49	_		_
1988-02-24	1988	2	23.51	_		_
1988-02-25	1988	2	23.52	_		_
1988-02-26	1988	2	23.53	_		_
1988-02-27	1988	2	23.55	_		_
1988-02-28	1988	2	23.56	_		_
1988-02-29	1988	2	23.57	_		_
1988-03-01	1988	3	23.59	_		_
1988-03-02	1988	3	23.6	_		_
1988-03-03	1988	3	23.65	_		_
1988-03-04	1988	3	23.7	_		_
1988-03-05	1988	3	23.75	_		_
1988-03-06	1988	3	23.8	_		_
1988-03-07	1988	3	23.79	_		_
1988-03-08	1988	3	23.78	_		_
1988-03-09	1988	3	23.77	_		_
1988-03-10	1988	3	23.76	_		_
1988-03-11	1988	3	23.75	_		_
1988-03-12	1988	3	23.74	_		_
1988-03-13	1988	3	23.73	_		_
1988-03-14	1988	3	23.72	_		_
1988-03-15	1988	3	23.71	_		_
1988-03-16	1988	3	23.7	_		_
1988-03-17	1988	3	23.51	_		_
1988-03-18	1988	3	23.32	_		_
1988-03-19	1988	3	23.14	_		_
1988-03-20	1988	3	22.95	_		_
1988-03-21	1988	3	22.76	_		_
1988-03-22	1988	3	22.57	_		_
1988-03-23	1988	3	22.39	_		_
1988-03-24	1988	3	22.2	_		_
1988-03-25	1988	3	21.53	_		_
1988-03-26	1988	3	20.87	_		_
1988-03-27	1988	3	20.2	_		_
1988-03-28	1988	3	19.8	_		_
1988-03-29	1988	3	19.8	_		_
1988-03-30	1988	3	19.55	_		_
1988-03-31	1988	3	19.3	_		_
1988-04-01	1988	4	19.05	_		_
1988-04-02	1988	4	18.8	_		_
1988-04-03	1988	4	18.55	_		_
1988-04-04	1988	4	18.3	_		_
1988-04-05	1988	4	18.05	_		_
1988-04-06	1988	4	17.8	_		_
1988-04-07	1988	4	17.7	_		_
1988-04-08	1988	4	16.2	_		_
1988-04-09	1988	4	16	_		_
1988-04-10	1988	4	15.6	_		_
1988-04-11	1988	4	15.13	_		_
1988-04-12	1988	4	14.67	_		_
1988-04-13	1988	4	14.2	_		_
1988-04-14	1988	4	13.6	_		_
1988-04-15	1988	4	12	_		_
1988-04-16	1988	4	12	_		_
1988-04-17	1988	4	11.6	_		_
1988-04-18	1988	4	10	_		_
1988-04-19	1988	4	11.6	_		_
1988-04-20	1988	4	11.8	_		_
1988-04-21	1988	4	12.1	_		_
1988-04-22	1988	4	12	_		_
1988-04-23	1988	4	12	_		_
1988-04-24	1988	4	12	_		_
1988-04-25	1988	4	12	_		_
1988-04-26	1988	4	12	_		_
1988-04-27	1988	4	12	_		_
1988-04-28	1988	4	11.9	_		_
1988-04-29	1988	4	10.6	_		_
1988-04-30	1988	4	10.4	_		_
1988-05-01	1988	5	10.2	_		_
1988-05-02	1988	5	10	_		_
1988-05-03	1988	5	9.6	_		_
1988-05-04	1988	5	8.9	_		_
1988-05-05	1988	5	7.6	_		_
1988-05-06	1988	5	6.6	_		_
1988-05-07	1988	5	6	_		_
1988-05-08	1988	5	5.6	_		_
1988-05-09	1988	5	5.09	_		_
1988-05-10	1988	5	4.58	_		_
1988-05-11	1988	5	4.07	_		_
1988-05-12	1988	5	3.56	_		_
1988-05-13	1988	5	3.05	_		_
1988-05-14	1988	5	2.55	_		_
1988-05-15	1988	5	2.04	_		_
1988-05-16	1988	5	1.53	_		_
1988-05-17	1988	5	1.02	_		_
1988-05-18	1988	5	0.51	_		_
1988-05-19	1988	5	0	_		_
1988-05-20	1988	5	0	_		_
1988-05-21	1988	5	0	_		_
1988-05-22	1988	5	0	_		_
1988-05-23	1988	5	0	_		_
1988-05-24	1988	5	0	_		_
1988-05-25	1988	5	0	_		_
1988-05-26	1988	5	0	_		_
1988-05-27	1988	5	0	_		_
1988-05-28	1988	5	0	_		_
1988-05-29	1988	5	0	_		_
1988-05-30	1988	5	0	_		_
1988-05-31	1988	5	0	_		_
1988-06-01	1988	6	0	_		_
1988-06-02	1988	6	0	_		_
1988-06-03	1988	6	0	_		_
1988-06-04	1988	6	0	_		_
1988-06-05	1988	6	0	_		_
1988-06-06	1988	6	0	_		_
1988-06-07	1988	6	0	_		_
1988-06-08	1988	6	0	_		_
1988-06-09	1988	6	0	_		_
1988-06-10	1988	6	0	_		_
1988-06-11	1988	6	0	_		_
1988-06-12	1988	6	0	_		_
1988-06-13	1988	6	0	_		_
1988-06-14	1988	6	0	_		_
1988-06-15	1988	6	0	_		_
1988-06-16	1988	6	0	_		_
1988-06-17	1988	6	0	_		_
1988-06-18	1988	6	0	_		_
1988-06-19	1988	6	0	_		_
1988-06-20	1988	6	0	_		_
1988-06-21	1988	6	0	_		_
1988-06-22	1988	6	0	_		_
1988-06-23	1988	6	0	_		_
1988-06-24	1988	6	0	_		_
1988-06-25	1988	6	0	_		_
1988-06-26	1988	6	0	_		_
1988-06-27	1988	6	0	_		_
1988-06-28	1988	6	0	_		_
1988-06-29	1988	6	0	_		_
1988-06-30	1988	6	0	_		_
1988-07-01	1988	7	0	_		_
1988-07-02	1988	7	0	_		_
1988-07-03	1988	7	0	_		_
1988-07-04	1988	7	0	_		_
1988-07-05	1988	7	0	_		_
1988-07-06	1988	7	0	_		_
1988-07-07	1988	7	0	_		_
1988-07-08	1988	7	0	_		_
1988-07-09	1988	7	0	_		_
1988-07-10	1988	7	0	_		_
1988-07-11	1988	7	0	_		_
1988-07-12	1988	7	0	_		_
1988-07-13	1988	7	0	_		_
1988-07-14	1988	7	0	_		_
1988-07-15	1988	7	0	_		_
1988-07-16	1988	7	0	_		_
1988-07-17	1988	7	0	_		_
1988-07-18	1988	7	0	_		_
1988-07-19	1988	7	0	_		_
1988-07-20	1988	7	0	_		_
1988-07-21	1988	7	0	_		_
1988-07-22	1988	7	0	_		_
1988-07-23	1988	7	0	_		_
1988-07-24	1988	7	0	_		_
1988-07-25	1988	7	0	_		_
1988-07-26	1988	7	0	_		_
1988-07-27	1988	7	0	_		_
1988-07-28	1988	7	0	_		_
1988-07-29	1988	7	0	_		_
1988-07-30	1988	7	0	_		_
1988-07-31	1988	7	0	_		_
1988-08-01	1988	8	0	_		_
1988-08-02	1988	8	0	_		_
1988-08-03	1988	8	0	_		_
1988-08-04	1988	8	0	_		_
1988-08-05	1988	8	0	_		_
1988-08-06	1988	8	0	_		_
1988-08-07	1988	8	0	_		_
1988-08-08	1988	8	0	_		_
1988-08-09	1988	8	0	_		_
1988-08-10	1988	8	0	_		_
1988-08-11	1988	8	0	_		_
1988-08-12	1988	8	0	_		_
1988-08-13	1988	8	0	_		_
1988-08-14	1988	8	0	_		_
1988-08-15	1988	8	0	_		_
1988-08-16	1988	8	0	_		_
1988-08-17	1988	8	0	_		_
1988-08-18	1988	8	0	_		_
1988-08-19	1988	8	0	_		_
1988-08-20	1988	8	0	_		_
1988-08-21	1988	8	0	_		_
1988-08-22	1988	8	0	_		_
1988-08-23	1988	8	0	_		_
1988-08-24	1988	8	0	_		_
1988-08-25	1988	8	0	_		_
1988-08-26	1988	8	0	_		_
1988-08-27	1988	8	0	_		_
1988-08-28	1988	8	0	_		_
1988-08-29	1988	8	0	_		_
1988-08-30	1988	8	0	_		_
1988-08-31	1988	8	0	_		_
1988-09-01	1988	9	0	_		_
1988-09-02	1988	9	0	_		_
1988-09-03	1988	9	0	_		_
1988-09-04	1988	9	0	_		_
1988-09-05	1988	9	0	_		_
1988-09-06	1988	9	0	_		_
1988-09-07	1988	9	0	_		_
1988-09-08	1988	9	0	_		_
1988-09-09	1988	9	0	_		_
1988-09-10	1988	9	0	_		_
1988-09-11	1988	9	0	_		_
1988-09-12	1988	9	0	_		_
1988-09-13	1988	9	0	_		_
1988-09-14	1988	9	0	_		_
1988-09-15	1988	9	0	_		_
1988-09-16	1988	9	0	_		_
1988-09-17	1988	9	0	_		_
1988-09-18	1988	9	0	_		_
1988-09-19	1988	9	0	_		_
1988-09-20	1988	9	0	_		_
1988-09-21	1988	9	0	_		_
1988-09-22	1988	9	0	_		_
1988-09-23	1988	9	0	_		_
1988-09-24	1988	9	0	_		_
1988-09-25	1988	9	0	_		_
1988-09-26	1988	9	0	_		_
1988-09-27	1988	9	0	_		_
1988-09-28	1988	9	0	_		_
1988-09-29	1988	9	0	_		_
1988-09-30	1988	9	0	_		_
1988-10-01	1988	10	0	_		_
1988-10-02	1988	10	0	_		_
1988-10-03	1988	10	0	_		_
1988-10-04	1988	10	0	_		_
1988-10-05	1988	10	0	_		_
1988-10-06	1988	10	0	_		_
1988-10-07	1988	10	0	_		_
1988-10-08	1988	10	0	_		_
1988-10-09	1988	10	0	_		_
1988-10-10	1988	10	0	_		_
1988-10-11	1988	10	0	_		_
1988-10-12	1988	10	0	_		_
1988-10-13	1988	10	0	_		_
1988-10-14	1988	10	0	_		_
1988-10-15	1988	10	0	_		_
1988-10-16	1988	10	0	_		_
1988-10-17	1988	10	0	_		_
1988-10-18	1988	10	0	_		_
1988-10-19	1988	10	0	_		_
1988-10-20	1988	10	0	_		_
1988-10-21	1988	10	0	_		_
1988-10-22	1988	10	0	_		_
1988-10-23	1988	10	0	_		_
1988-10-24	1988	10	0	_		_
1988-10-25	1988	10	0	_		_
1988-10-26	1988	10	0	_		_
1988-10-27	1988	10	0	_		_
1988-10-28	1988	10	0	_		_
1988-10-29	1988	10	0	_		_
1988-10-30	1988	10	0	_		_
1988-10-31	1988	10	0	_		_
1988-11-01	1988	11	0	_		_
1988-11-02	1988	11	0	_		_
1988-11-03	1988	11	0	_		_
1988-11-04	1988	11	0	_		_
1988-11-05	1988	11	0	_		_
1988-11-06	1988	11	0	_		_
1988-11-07	1988	11	0	_		_
1988-11-08	1988	11	0	_		_
1988-11-09	1988	11	0	_		_
1988-11-10	1988	11	0	_		_
1988-11-11	1988	11	0	_		_
1988-11-12	1988	11	0	_		_
1988-11-13	1988	11	0	_		_
1988-11-14	1988	11	2	_		_
1988-11-15	1988	11	2	_		_
1988-11-16	1988	11	2	_		_
1988-11-17	1988	11	2	_		_
1988-11-18	1988	11	2	_		_
1988-11-19	1988	11	2	_		_
1988-11-20	1988	11	2	_		_
1988-11-21	1988	11	2	_		_
1988-11-22	1988	11	2	_		_
1988-11-23	1988	11	3	_		_
1988-11-24	1988	11	4	_		_
1988-11-25	1988	11	5	_		_
1988-11-26	1988	11	6	_		_
1988-11-27	1988	11	6	_		_
1988-11-28	1988	11	6	_		_
1988-11-29	1988	11	6	_		_
1988-11-30	1988	11	6	_		_
1988-12-01	1988	12	6	_		_
1988-12-02	1988	12	6	_		_
1988-12-03	1988	12	6	_		_
1988-12-04	1988	12	6	_		_
1988-12-05	1988	12	6	_		_
1988-12-06	1988	12	6	_		_
1988-12-07	1988	12	6	_		_
1988-12-08	1988	12	6	_		_
1988-12-09	1988	12	6	_		_
1988-12-10	1988	12	6	_		_
1988-12-11	1988	12	6	_		_
1988-12-12	1988	12	6	_		_
1988-12-13	1988	12	6	_		_
1988-12-14	1988	12	6	_		_
1988-12-15	1988	12	6	_		_
1988-12-16	1988	12	6	_		_
1988-12-17	1988	12	6.48	_		_
1988-12-18	1988	12	6.95	_		_
1988-12-19	1988	12	7.43	_		_
1988-12-20	1988	12	7.9	_		_
1988-12-21	1988	12	9.9	_		_
1988-12-22	1988	12	9.95	_		_
1988-12-23	1988	12	10	_		_
1988-12-24	1988	12	10.8	_		_
1988-12-25	1988	12	13.6	_		_
1988-12-26	1988	12	14.6	_		_
1988-12-27	1988	12	15.25	_		_
1988-12-28	1988	12	15.9	_		_
1988-12-29	1988	12	15.95	_		_
1988-12-30	1988	12	16	_		_
1988-12-31	1988	12	16.9	_		_
1989-01-01	1989	1	17	_		_
1989-01-02	1989	1	17	_		_
1989-01-03	1989	1	17	_		_
1989-01-04	1989	1	17	_		_
1989-01-05	1989	1	17	_		_
1989-01-06	1989	1	17.23	_		_
1989-01-07	1989	1	17.46	_		_
1989-01-08	1989	1	17.69	_		_
1989-01-09	1989	1	17.91	_		_
1989-01-10	1989	1	18.14	_		_
1989-01-11	1989	1	18.37	_		_
1989-01-12	1989	1	18.6	_		_
1989-01-13	1989	1	18.56	_		_
1989-01-14	1989	1	18.53	_		_
1989-01-15	1989	1	18.49	_		_
1989-01-16	1989	1	18.45	_		_
1989-01-17	1989	1	18.42	_		_
1989-01-18	1989	1	18.38	_		_
1989-01-19	1989	1	18.34	_		_
1989-01-20	1989	1	18.31	_		_
1989-01-21	1989	1	18.27	_		_
1989-01-22	1989	1	18.23	_		_
1989-01-23	1989	1	18.19	_		_
1989-01-24	1989	1	18.16	_		_
1989-01-25	1989	1	18.12	_		_
1989-01-26	1989	1	18.08	_		_
1989-01-27	1989	1	18.05	_		_
1989-01-28	1989	1	18.01	_		_
1989-01-29	1989	1	17.97	_		_
1989-01-30	1989	1	17.94	_		_
1989-01-31	1989	1	17.9	_		_
1989-02-01	1989	2	19.6	_		_
1989-02-02	1989	2	19.8	_		_
1989-02-03	1989	2	20	_		_
1989-02-04	1989	2	22	_		_
1989-02-05	1989	2	22.2	_		_
1989-02-06	1989	2	22.15	_		_
1989-02-07	1989	2	22.1	_		_
1989-02-08	1989	2	22.05	_		_
1989-02-09	1989	2	22	_		_
1989-02-10	1989	2	22.47	_		_
1989-02-11	1989	2	22.93	_		_
1989-02-12	1989	2	23.6	_		_
1989-02-13	1989	2	23.6	_		_
1989-02-14	1989	2	23.6	_		_
1989-02-15	1989	2	23.6	_		_
1989-02-16	1989	2	23.6	_		_
1989-02-17	1989	2	23.6	_		_
1989-02-18	1989	2	23.6	_		_
1989-02-19	1989	2	23.73	_		_
1989-02-20	1989	2	23.87	_		_
1989-02-21	1989	2	24	_		_
1989-02-22	1989	2	23.9	_		_
1989-02-23	1989	2	23.8	_		_
1989-02-24	1989	2	23.7	_		_
1989-02-25	1989	2	23.6	_		_
1989-02-26	1989	2	23.5	_		_
1989-02-27	1989	2	23.4	_		_
1989-02-28	1989	2	23.3	_		_
1989-03-01	1989	3	23.2	_		_
1989-03-02	1989	3	26.2	_		_
1989-03-03	1989	3	27	_		_
1989-03-04	1989	3	27.25	_		_
1989-03-05	1989	3	27.5	_		_
1989-03-06	1989	3	27.75	_		_
1989-03-07	1989	3	28	_		_
1989-03-08	1989	3	28	_		_
1989-03-09	1989	3	28	_		_
1989-03-10	1989	3	28.15	_		_
1989-03-11	1989	3	28.31	_		_
1989-03-12	1989	3	28.46	_		_
1989-03-13	1989	3	28.62	_		_
1989-03-14	1989	3	28.77	_		_
1989-03-15	1989	3	28.92	_		_
1989-03-16	1989	3	29.08	_		_
1989-03-17	1989	3	29.23	_		_
1989-03-18	1989	3	29.38	_		_
1989-03-19	1989	3	29.54	_		_
1989-03-20	1989	3	29.69	_		_
1989-03-21	1989	3	29.85	_		_
1989-03-22	1989	3	30	_		_
1989-03-23	1989	3	30	_		_
1989-03-24	1989	3	30	_		_
1989-03-25	1989	3	30.33	_		_
1989-03-26	1989	3	30.67	_		_
1989-03-27	1989	3	31	_		_
1989-03-28	1989	3	31.33	_		_
1989-03-29	1989	3	31.67	_		_
1989-03-30	1989	3	32	_		_
1989-03-31	1989	3	31.43	_		_
1989-04-01	1989	4	30.87	_		_
1989-04-02	1989	4	30.3	_		_
1989-04-03	1989	4	29.74	_		_
1989-04-04	1989	4	29.17	_		_
1989-04-05	1989	4	28.61	_		_
1989-04-06	1989	4	28.04	_		_
1989-04-07	1989	4	27.48	_		_
1989-04-08	1989	4	26.91	_		_
1989-04-09	1989	4	26.35	_		_
1989-04-10	1989	4	25.78	_		_
1989-04-11	1989	4	25.22	_		_
1989-04-12	1989	4	24.65	_		_
1989-04-13	1989	4	24.09	_		_
1989-04-14	1989	4	23.52	_		_
1989-04-15	1989	4	22.96	_		_
1989-04-16	1989	4	22.39	_		_
1989-04-17	1989	4	21.83	_		_
1989-04-18	1989	4	21.26	_		_
1989-04-19	1989	4	20.7	_		_
1989-04-20	1989	4	20.13	_		_
1989-04-21	1989	4	19.57	_		_
1989-04-22	1989	4	19	_		_
1989-04-23	1989	4	19.14	_		_
1989-04-24	1989	4	19.29	_		_
1989-04-25	1989	4	19.43	_		_
1989-04-26	1989	4	19.57	_		_
1989-04-27	1989	4	19.71	_		_
1989-04-28	1989	4	19.86	_		_
1989-04-29	1989	4	20	_		_
1989-04-30	1989	4	19.3	_		_
1989-05-01	1989	5	18.6	_		_
1989-05-02	1989	5	17.9	_		_
1989-05-03	1989	5	17.2	_		_
1989-05-04	1989	5	16.5	_		_
1989-05-05	1989	5	15.8	_		_
1989-05-06	1989	5	15.1	_		_
1989-05-07	1989	5	14.4	_		_
1989-05-08	1989	5	13.7	_		_
1989-05-09	1989	5	13	_		_
1989-05-10	1989	5	13	_		_
1989-05-11	1989	5	13	_		_
1989-05-12	1989	5	13	_		_
1989-05-13	1989	5	13	_		_
1989-05-14	1989	5	13	_		_
1989-05-15	1989	5	13	_		_
1989-05-16	1989	5	13	_		_
1989-05-17	1989	5	12	_		_
1989-05-18	1989	5	11	_		_
1989-05-19	1989	5	10	_		_
1989-05-20	1989	5	9	_		_
1989-05-21	1989	5	8	_		_
1989-05-22	1989	5	7	_		_
1989-05-23	1989	5	6	_		_
1989-05-24	1989	5	5	_		_
1989-05-25	1989	5	4	_		_
1989-05-26	1989	5	3	_		_
1989-05-27	1989	5	2	_		_
1989-05-28	1989	5	1	_		_
1989-05-29	1989	5	0	_		_
1989-05-30	1989	5	0	_		_
1989-05-31	1989	5	0	_		_
1989-06-01	1989	6	0	_		_
1989-06-02	1989	6	0	_		_
1989-06-03	1989	6	0	_		_
1989-06-04	1989	6	0	_		_
1989-06-05	1989	6	0	_		_
1989-06-06	1989	6	0	_		_
1989-06-07	1989	6	0	_		_
1989-06-08	1989	6	0	_		_
1989-06-09	1989	6	0	_		_
1989-06-10	1989	6	0	_		_
1989-06-11	1989	6	0	_		_
1989-06-12	1989	6	0	_		_
1989-06-13	1989	6	0	_		_
1989-06-14	1989	6	0	_		_
1989-06-15	1989	6	0	_		_
1989-06-16	1989	6	0	_		_
1989-06-17	1989	6	0	_		_
1989-06-18	1989	6	0	_		_
1989-06-19	1989	6	0	_		_
1989-06-20	1989	6	0	_		_
1989-06-21	1989	6	0	_		_
1989-06-22	1989	6	0	_		_
1989-06-23	1989	6	0	_		_
1989-06-24	1989	6	0	_		_
1989-06-25	1989	6	0	_		_
1989-06-26	1989	6	0	_		_
1989-06-27	1989	6	0	_		_
1989-06-28	1989	6	0	_		_
1989-06-29	1989	6	0	_		_
1989-06-30	1989	6	0	_		_
1989-07-01	1989	7	0	_		_
1989-07-02	1989	7	0	_		_
1989-07-03	1989	7	0	_		_
1989-07-04	1989	7	0	_		_
1989-07-05	1989	7	0	_		_
1989-07-06	1989	7	0	_		_
1989-07-07	1989	7	0	_		_
1989-07-08	1989	7	0	_		_
1989-07-09	1989	7	0	_		_
1989-07-10	1989	7	0	_		_
1989-07-11	1989	7	0	_		_
1989-07-12	1989	7	0	_		_
1989-07-13	1989	7	0	_		_
1989-07-14	1989	7	0	_		_
1989-07-15	1989	7	0	_		_
1989-07-16	1989	7	0	_		_
1989-07-17	1989	7	0	_		_
1989-07-18	1989	7	0	_		_
1989-07-19	1989	7	0	_		_
1989-07-20	1989	7	0	_		_
1989-07-21	1989	7	0	_		_
1989-07-22	1989	7	0	_		_
1989-07-23	1989	7	0	_		_
1989-07-24	1989	7	0	_		_
1989-07-25	1989	7	0	_		_
1989-07-26	1989	7	0	_		_
1989-07-27	1989	7	0	_		_
1989-07-28	1989	7	0	_		_
1989-07-29	1989	7	0	_		_
1989-07-30	1989	7	0	_		_
1989-07-31	1989	7	0	_		_
1989-08-01	1989	8	0	_		_
1989-08-02	1989	8	0	_		_
1989-08-03	1989	8	0	_		_
1989-08-04	1989	8	0	_		_
1989-08-05	1989	8	0	_		_
1989-08-06	1989	8	0	_		_
1989-08-07	1989	8	0	_		_
1989-08-08	1989	8	0	_		_
1989-08-09	1989	8	0	_		_
1989-08-10	1989	8	0	_		_
1989-08-11	1989	8	0	_		_
1989-08-12	1989	8	0	_		_
1989-08-13	1989	8	0	_		_
1989-08-14	1989	8	0	_		_
1989-08-15	1989	8	0	_		_
1989-08-16	1989	8	0	_		_
1989-08-17	1989	8	0	_		_
1989-08-18	1989	8	0	_		_
1989-08-19	1989	8	0	_		_
1989-08-20	1989	8	0	_		_
1989-08-21	1989	8	0	_		_
1989-08-22	1989	8	0	_		_
1989-08-23	1989	8	0	_		_
1989-08-24	1989	8	0	_		_
1989-08-25	1989	8	0	_		_
1989-08-26	1989	8	0	_		_
1989-08-27	1989	8	0	_		_
1989-08-28	1989	8	0	_		_
1989-08-29	1989	8	0	_		_
1989-08-30	1989	8	0	_		_
1989-08-31	1989	8	0	_		_
1989-09-01	1989	9	0	_		_
1989-09-02	1989	9	0	_		_
1989-09-03	1989	9	0	_		_
1989-09-04	1989	9	0	_		_
1989-09-05	1989	9	0	_		_
1989-09-06	1989	9	0	_		_
1989-09-07	1989	9	0	_		_
1989-09-08	1989	9	0	_		_
1989-09-09	1989	9	0	_		_
1989-09-10	1989	9	0	_		_
1989-09-11	1989	9	0	_		_
1989-09-12	1989	9	0	_		_
1989-09-13	1989	9	0	_		_
1989-09-14	1989	9	0	_		_
1989-09-15	1989	9	0	_		_
1989-09-16	1989	9	0	_		_
1989-09-17	1989	9	0	_		_
1989-09-18	1989	9	0	_		_
1989-09-19	1989	9	0	_		_
1989-09-20	1989	9	0	_		_
1989-09-21	1989	9	0	_		_
1989-09-22	1989	9	0	_		_
1989-09-23	1989	9	0	_		_
1989-09-24	1989	9	0	_		_
1989-09-25	1989	9	0	_		_
1989-09-26	1989	9	0	_		_
1989-09-27	1989	9	0	_		_
1989-09-28	1989	9	0	_		_
1989-09-29	1989	9	0	_		_
1989-09-30	1989	9	0	_		_
1989-10-01	1989	10	0	_		_
1989-10-02	1989	10	0	_		_
1989-10-03	1989	10	0	_		_
1989-10-04	1989	10	0	_		_
1989-10-05	1989	10	0	_		_
1989-10-06	1989	10	0	_		_
1989-10-07	1989	10	0	_		_
1989-10-08	1989	10	0	_		_
1989-10-09	1989	10	0	_		_
1989-10-10	1989	10	0	_		_
1989-10-11	1989	10	0	_		_
1989-10-12	1989	10	0	_		_
1989-10-13	1989	10	0	_		_
1989-10-14	1989	10	0	_		_
1989-10-15	1989	10	0	_		_
1989-10-16	1989	10	0	_		_
1989-10-17	1989	10	0	_		_
1989-10-18	1989	10	0	_		_
1989-10-19	1989	10	0	_		_
1989-10-20	1989	10	0	_		_
1989-10-21	1989	10	0	_		_
1989-10-22	1989	10	0	_		_
1989-10-23	1989	10	0.6	_		_
1989-10-24	1989	10	1.2	_		_
1989-10-25	1989	10	1.8	_		_
1989-10-26	1989	10	2.4	_		_
1989-10-27	1989	10	3	_		_
1989-10-28	1989	10	2.96	_		_
1989-10-29	1989	10	2.93	_		_
1989-10-30	1989	10	2.89	_		_
1989-10-31	1989	10	2.85	_		_
1989-11-01	1989	11	2.81	_		_
1989-11-02	1989	11	2.78	_		_
1989-11-03	1989	11	2.74	_		_
1989-11-04	1989	11	2.7	_		_
1989-11-05	1989	11	2.67	_		_
1989-11-06	1989	11	2.63	_		_
1989-11-07	1989	11	2.59	_		_
1989-11-08	1989	11	2.56	_		_
1989-11-09	1989	11	2.52	_		_
1989-11-10	1989	11	2.48	_		_
1989-11-11	1989	11	2.44	_		_
1989-11-12	1989	11	2.41	_		_
1989-11-13	1989	11	2.37	_		_
1989-11-14	1989	11	2.33	_		_
1989-11-15	1989	11	2.3	_		_
