Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
LoLy-11-08--103	Be-10 (qtz)	14338	356	1207	14122	350	1133	14200	352	923	--	--	--
													
LoLy-11-08--104	Be-10 (qtz)	14421	359	1217	14201	353	1143	14282	355	930	--	--	--
													
LoLy-11-08--105	Be-10 (qtz)	14229	352	1193	14022	347	1121	14098	349	913	--	--	--
													
LoLy-11-08--106	Be-10 (qtz)	14311	356	1205	14098	350	1132	14176	352	922	--	--	--
													
LoLy-11-08--107	Be-10 (qtz)	14003	347	1176	13787	341	1104	13878	344	900	--	--	--
													
LoLy-11-08--108	Be-10 (qtz)	14143	346	1173	13942	341	1103	14024	343	898	--	--	--
													
LoLy-11-08--109	Be-10 (qtz)	14611	367	1244	14380	361	1167	14461	363	950	--	--	--
													
LoLy-11-08--110	Be-10 (qtz)	14104	345	1171	13899	340	1101	13986	343	897	--	--	--
													
LoLy-11-08--111	Be-10 (qtz)	14175	347	1176	13974	342	1106	14050	344	900	--	--	--
													
LoLy-11-08--112	Be-10 (qtz)	14103	348	1180	13896	343	1109	13986	345	904	--	--	--
													
LoLy-11-08--113	Be-10 (qtz)	14279	352	1194	14069	347	1122	14145	349	913	--	--	--
													
LoLy-11-08--114	Be-10 (qtz)	14534	365	1237	14306	359	1161	14387	361	946	--	--	--
													
LoLy-11-08--115	Be-10 (qtz)	14409	364	1233	14186	358	1158	14268	360	943	--	--	--
													
LoLy-11-08--116	Be-10 (qtz)	14113	348	1180	13908	343	1109	13995	345	903	--	--	--
													
LoLy-11-08--117	Be-10 (qtz)	14117	345	1171	13913	340	1101	14000	343	897	--	--	--
													
LoLy-11-08--118	Be-10 (qtz)	13997	343	1161	13783	337	1091	13866	339	888	--	--	--
													
LoLy-11-08--119	Be-10 (qtz)	14051	348	1178	13840	342	1107	13933	345	902	--	--	--
													
LoLy-11-08--120	Be-10 (qtz)	14410	361	1222	14189	355	1148	14269	357	934	--	--	--
													
LoLy-11-08--121	Be-10 (qtz)	14465	357	1209	14245	351	1136	14326	353	925	--	--	--
													
LoLy-11-08--122	Be-10 (qtz)	14093	347	1178	13885	342	1107	13975	344	902	--	--	--
													
LoLy-11-08--123	Be-10 (qtz)	14409	364	1235	14186	358	1159	14267	361	944	--	--	--
													
LoLy-11-08--124	Be-10 (qtz)	13935	343	1164	13719	338	1093	13793	340	889	--	--	--
													
LoLy-11-08--125	Be-10 (qtz)	14404	359	1216	14184	353	1141	14263	355	929	--	--	--
													
LoLy-11-08--126	Be-10 (qtz)	14447	365	1237	14223	359	1161	14305	361	945	--	--	--
													
LoLy-11-08--127	Be-10 (qtz)	14348	354	1201	14133	349	1128	14213	351	919	--	--	--
													
LoLy-11-08--128	Be-10 (qtz)	14328	355	1205	14113	350	1132	14191	352	921	--	--	--
													
LoLy-11-08--129	Be-10 (qtz)	14011	351	1190	13794	346	1117	13880	348	910	--	--	--
													
LoLy-11-08--130	Be-10 (qtz)	14114	347	1177	13909	342	1107	13998	344	902	--	--	--
													
LoLy-11-08--131	Be-10 (qtz)	14165	352	1193	13962	347	1122	14043	349	913	--	--	--
													
LoLy-11-08--132	Be-10 (qtz)	14859	380	1287	14609	373	1206	14693	375	982	--	--	--
													
LoLy-11-08--133	Be-10 (qtz)	14033	346	1172	13821	341	1101	13911	343	897	--	--	--
													
LoLy-11-08--134	Be-10 (qtz)	14761	377	1279	14516	371	1199	14596	373	976	--	--	--
													
LoLy-11-08--135	Be-10 (qtz)	14220	352	1195	14013	347	1123	14094	349	915	--	--	--
													
LoLy-11-08--136	Be-10 (qtz)	14176	349	1184	13974	344	1113	14052	346	906	--	--	--
													
LoLy-11-08--137	Be-10 (qtz)	13936	343	1164	13720	338	1093	13798	340	890	--	--	--
													
LoLy-11-08--138	Be-10 (qtz)	14375	355	1202	14158	349	1129	14239	351	919	--	--	--
													
LoLy-11-08--139	Be-10 (qtz)	14287	355	1203	14075	349	1130	14151	351	920	--	--	--
													
LoLy-11-08--140	Be-10 (qtz)	14340	355	1204	14125	350	1131	14202	352	921	--	--	--
													
LoLy-11-08--141	Be-10 (qtz)	14449	357	1212	14228	352	1138	14310	354	927	--	--	--
													
LoLy-11-08--142	Be-10 (qtz)	14071	351	1188	13860	345	1116	13953	348	910	--	--	--
													
LoLy-11-08--143	Be-10 (qtz)	14325	351	1189	14113	345	1117	14191	347	909	--	--	--
													
LoLy-11-08--144	Be-10 (qtz)	14286	354	1202	14074	349	1129	14152	351	919	--	--	--
													
LoLy-11-08--145	Be-10 (qtz)	14089	346	1172	13883	341	1102	13975	343	898	--	--	--
													
LoLy-11-08--146	Be-10 (qtz)	14130	347	1175	13928	342	1105	14013	344	900	--	--	--
													
LoLy-11-08--147	Be-10 (qtz)	14042	348	1180	13830	343	1108	13919	345	903	--	--	--
													
LoLy-11-08--148	Be-10 (qtz)	14261	355	1204	14051	350	1131	14126	352	921	--	--	--
													
LoLy-11-08--149	Be-10 (qtz)	14053	350	1187	13841	345	1114	13935	347	908	--	--	--
													
LoLy-11-08--150	Be-10 (qtz)	14771	374	1268	14527	368	1189	14606	370	968	--	--	--
													
LoLy-11-08--151	Be-10 (qtz)	13997	343	1162	13784	338	1092	13870	340	889	--	--	--
													
LoLy-11-08--152	Be-10 (qtz)	14195	353	1196	13990	347	1124	14069	349	915	--	--	--
													
LoLy-11-08--153	Be-10 (qtz)	14492	360	1222	14268	355	1147	14348	357	934	--	--	--
													
LoLy-11-08--154	Be-10 (qtz)	14101	349	1182	13895	343	1110	13984	346	905	--	--	--
													
LoLy-11-08--155	Be-10 (qtz)	14315	353	1196	14103	347	1124	14180	349	915	--	--	--
													
LoLy-11-08--156	Be-10 (qtz)	14266	357	1211	14055	352	1137	14132	354	926	--	--	--
													
LoLy-11-08--157	Be-10 (qtz)	14404	358	1213	14184	352	1139	14269	354	928	--	--	--
													
LoLy-11-08--158	Be-10 (qtz)	14278	354	1200	14067	349	1127	14144	350	918	--	--	--
													
LoLy-11-08--159	Be-10 (qtz)	13734	337	1144	13521	332	1074	13589	334	874	--	--	--
													
LoLy-11-08--160	Be-10 (qtz)	14373	355	1202	14156	349	1129	14234	351	919	--	--	--
													
LoLy-11-08--161	Be-10 (qtz)	14064	345	1171	13856	340	1100	13946	342	896	--	--	--
													
LoLy-11-08--162	Be-10 (qtz)	14387	360	1219	14167	354	1145	14248	356	932	--	--	--
													
LoLy-11-08--163	Be-10 (qtz)	14206	356	1207	13998	351	1135	14081	353	924	--	--	--
													
LoLy-11-08--164	Be-10 (qtz)	14044	344	1165	13834	339	1095	13922	341	892	--	--	--
													
LoLy-11-08--165	Be-10 (qtz)	14317	358	1214	14102	352	1140	14182	354	928	--	--	--
													
LoLy-11-08--166	Be-10 (qtz)	14377	359	1217	14158	353	1143	14238	355	930	--	--	--
													
LoLy-11-08--167	Be-10 (qtz)	14556	366	1241	14327	360	1165	14410	362	949	--	--	--
													
LoLy-11-08--168	Be-10 (qtz)	14244	354	1199	14035	348	1127	14113	350	917	--	--	--
													
LoLy-11-08--169	Be-10 (qtz)	14041	344	1165	13831	338	1095	13921	341	892	--	--	--
													
LoLy-11-08--170	Be-10 (qtz)	14301	352	1195	14089	347	1122	14168	349	914	--	--	--
													
LoLy-11-08--171	Be-10 (qtz)	14363	359	1219	14144	354	1145	14225	356	932	--	--	--
													
LoLy-11-08--172	Be-10 (qtz)	14129	350	1188	13924	345	1116	14009	347	909	--	--	--
													
LoLy-11-08--173	Be-10 (qtz)	14000	348	1180	13783	342	1107	13870	345	902	--	--	--
													
LoLy-11-08--174	Be-10 (qtz)	14103	345	1170	13898	340	1100	13984	342	896	--	--	--
													
LoLy-11-08--175	Be-10 (qtz)	14121	354	1201	13913	349	1128	14001	351	919	--	--	--
													
LoLy-11-08--176	Be-10 (qtz)	14433	357	1209	14213	351	1136	14294	353	925	--	--	--
													
LoLy-11-08--177	Be-10 (qtz)	13942	342	1158	13727	336	1088	13805	338	886	--	--	--
													
LoLy-11-08--178	Be-10 (qtz)	14683	369	1253	14446	363	1175	14528	365	957	--	--	--
													
LoLy-11-08--179	Be-10 (qtz)	14260	360	1221	14047	355	1147	14124	357	933	--	--	--
													
LoLy-11-08--180	Be-10 (qtz)	13837	339	1148	13625	333	1078	13690	335	877	--	--	--
													
LoLy-11-08--181	Be-10 (qtz)	13939	341	1158	13724	336	1087	13799	338	885	--	--	--
													
LoLy-11-08--182	Be-10 (qtz)	14413	361	1224	14192	355	1150	14272	357	936	--	--	--
													
LoLy-11-08--183	Be-10 (qtz)	13776	337	1143	13565	332	1073	13629	333	873	--	--	--
													
LoLy-11-08--184	Be-10 (qtz)	13977	344	1167	13760	339	1096	13845	341	892	--	--	--
													
LoLy-11-08--185	Be-10 (qtz)	14470	361	1226	14246	356	1151	14325	358	937	--	--	--
													
LoLy-11-08--186	Be-10 (qtz)	14203	350	1186	13999	345	1115	14077	347	908	--	--	--
													
LoLy-11-08--187	Be-10 (qtz)	14284	358	1212	14071	352	1139	14149	354	927	--	--	--
													
LoLy-11-08--188	Be-10 (qtz)	14226	355	1203	14018	350	1131	14095	352	920	--	--	--
													
LoLy-11-08--189	Be-10 (qtz)	14323	357	1209	14108	351	1135	14184	353	924	--	--	--
													
LoLy-11-08--190	Be-10 (qtz)	14345	353	1197	14131	348	1125	14210	350	916	--	--	--
													
LoLy-11-08--191	Be-10 (qtz)	14165	350	1187	13963	345	1116	14044	347	909	--	--	--
													
LoLy-11-08--192	Be-10 (qtz)	14241	359	1218	14030	354	1144	14110	356	931	--	--	--
													
LoLy-11-08--193	Be-10 (qtz)	14061	347	1175	13851	341	1104	13941	344	899	--	--	--
													
LoLy-11-08--194	Be-10 (qtz)	14209	353	1198	14003	348	1126	14082	350	917	--	--	--
													
LoLy-11-08--195	Be-10 (qtz)	13837	339	1148	13625	333	1078	13694	335	877	--	--	--
													
LoLy-11-08--196	Be-10 (qtz)	14220	360	1219	14010	354	1145	14087	356	932	--	--	--
													
LoLy-11-08--197	Be-10 (qtz)	14573	365	1236	14345	359	1160	14425	361	945	--	--	--
													
LoLy-11-08--198	Be-10 (qtz)	14096	348	1181	13888	343	1110	13977	345	905	--	--	--
													
LoLy-11-08--199	Be-10 (qtz)	14350	356	1209	14133	351	1135	14211	353	924	--	--	--
													
LoLy-11-08--200	Be-10 (qtz)	14304	356	1208	14090	351	1135	14168	353	924	--	--	--
													
LoLy-11-08--201	Be-10 (qtz)	14071	348	1181	13861	343	1109	13955	345	904	--	--	--
													
LoLy-11-08--202	Be-10 (qtz)	14502	362	1228	14277	356	1153	14358	358	939	--	--	--
													
LoLy-11-08--203	Be-10 (qtz)	13777	339	1148	13565	333	1078	13631	335	877	--	--	--
													
LoLy-11-08--204	Be-10 (qtz)	14559	367	1244	14330	361	1167	14409	363	950	--	--	--
													
LoLy-11-08--205	Be-10 (qtz)	13962	346	1174	13745	341	1102	13827	343	898	--	--	--
													
LoLy-11-08--206	Be-10 (qtz)	13838	339	1148	13625	333	1078	13690	335	877	--	--	--
													
LoLy-11-08--207	Be-10 (qtz)	14417	362	1229	14194	357	1154	14273	359	939	--	--	--
													
LoLy-11-08--208	Be-10 (qtz)	14154	346	1174	13954	341	1104	14031	343	899	--	--	--
													
LoLy-11-08--209	Be-10 (qtz)	14130	351	1190	13924	346	1119	14009	348	911	--	--	--
													
LoLy-11-08--210	Be-10 (qtz)	14144	347	1176	13943	342	1105	14023	344	900	--	--	--
													
LoLy-11-08--211	Be-10 (qtz)	14296	350	1186	14086	345	1115	14164	347	907	--	--	--
													
LoLy-11-08--212	Be-10 (qtz)	14417	357	1210	14197	351	1136	14277	353	925	--	--	--
													
LoLy-11-08--213	Be-10 (qtz)	14080	352	1194	13869	347	1122	13962	349	914	--	--	--
													
LoLy-11-08--214	Be-10 (qtz)	14524	364	1234	14297	358	1158	14377	360	943	--	--	--
													
LoLy-11-08--215	Be-10 (qtz)	14087	349	1182	13879	343	1111	13971	346	905	--	--	--
													
LoLy-11-08--216	Be-10 (qtz)	14484	359	1218	14261	354	1144	14344	356	932	--	--	--
													
LoLy-11-08--217	Be-10 (qtz)	14390	358	1215	14171	353	1141	14251	355	929	--	--	--
													
LoLy-11-08--218	Be-10 (qtz)	13871	341	1155	13657	335	1084	13728	337	882	--	--	--
													
LoLy-11-08--219	Be-10 (qtz)	14154	346	1174	13954	341	1104	14035	343	899	--	--	--
													
LoLy-11-08--220	Be-10 (qtz)	14356	355	1205	14140	350	1131	14219	352	921	--	--	--
													
LoLy-11-08--221	Be-10 (qtz)	14302	353	1198	14090	348	1126	14167	350	916	--	--	--
													
LoLy-11-08--222	Be-10 (qtz)	14094	346	1175	13888	341	1104	13979	344	899	--	--	--
													
LoLy-11-08--223	Be-10 (qtz)	13991	342	1161	13777	337	1090	13865	339	888	--	--	--
													
LoLy-11-08--224	Be-10 (qtz)	14303	352	1195	14091	347	1123	14170	349	914	--	--	--
													
LoLy-11-08--225	Be-10 (qtz)	13865	342	1160	13650	337	1089	13718	339	886	--	--	--
													
LoLy-11-08--226	Be-10 (qtz)	13895	340	1153	13682	335	1083	13752	336	881	--	--	--
													
LoLy-11-08--227	Be-10 (qtz)	14321	354	1199	14108	348	1126	14188	350	917	--	--	--
													
LoLy-11-08--228	Be-10 (qtz)	13985	346	1172	13769	340	1100	13856	342	896	--	--	--
													
LoLy-11-08--229	Be-10 (qtz)	14259	358	1213	14048	352	1139	14126	354	927	--	--	--
													
LoLy-11-08--230	Be-10 (qtz)	13871	343	1163	13656	338	1092	13720	339	888	--	--	--
													
LoLy-11-08--231	Be-10 (qtz)	14145	352	1192	13941	347	1121	14027	349	913	--	--	--
													
LoLy-11-08--232	Be-10 (qtz)	14221	353	1197	14014	348	1125	14092	350	916	--	--	--
													
LoLy-11-08--233	Be-10 (qtz)	14362	362	1229	14142	357	1153	14225	359	939	--	--	--
													
LoLy-11-08--234	Be-10 (qtz)	14222	348	1180	14018	343	1109	14095	345	903	--	--	--
													
LoLy-11-08--235	Be-10 (qtz)	14473	364	1233	14248	358	1158	14327	360	942	--	--	--
													
LoLy-11-08--236	Be-10 (qtz)	14069	348	1179	13860	342	1108	13954	345	903	--	--	--
													
LoLy-11-08--237	Be-10 (qtz)	14578	368	1248	14348	362	1171	14428	364	953	--	--	--
													
LoLy-11-08--238	Be-10 (qtz)	13879	342	1159	13665	337	1089	13738	338	886	--	--	--
													
LoLy-11-08--239	Be-10 (qtz)	14415	356	1207	14196	350	1133	14276	352	923	--	--	--
													
LoLy-11-08--240	Be-10 (qtz)	14218	350	1186	14013	345	1115	14089	347	908	--	--	--
													
LoLy-11-08--241	Be-10 (qtz)	14276	356	1205	14065	350	1132	14141	352	922	--	--	--
													
LoLy-11-08--242	Be-10 (qtz)	13941	343	1163	13726	338	1092	13800	339	889	--	--	--
													
LoLy-11-08--243	Be-10 (qtz)	14815	380	1288	14566	373	1207	14649	375	983	--	--	--
													
LoLy-11-08--244	Be-10 (qtz)	14370	358	1215	14151	353	1141	14230	355	929	--	--	--
													
LoLy-11-08--245	Be-10 (qtz)	13928	341	1156	13714	336	1085	13791	337	883	--	--	--
													
LoLy-11-08--246	Be-10 (qtz)	14409	357	1212	14190	352	1138	14269	354	926	--	--	--
													
LoLy-11-08--247	Be-10 (qtz)	14565	369	1250	14335	363	1172	14415	365	955	--	--	--
													
LoLy-11-08--248	Be-10 (qtz)	14145	346	1174	13943	341	1103	14023	343	898	--	--	--
													
LoLy-11-08--249	Be-10 (qtz)	14318	360	1220	14102	354	1145	14180	356	933	--	--	--
													
LoLy-11-08--250	Be-10 (qtz)	14112	350	1185	13906	344	1114	13994	347	907	--	--	--
													
LoLy-11-08--251	Be-10 (qtz)	14211	353	1198	14005	348	1126	14085	350	917	--	--	--
													
LoLy-11-08--252	Be-10 (qtz)	14372	362	1227	14152	356	1152	14234	358	938	--	--	--
													
LoLy-11-08--253	Be-10 (qtz)	14110	353	1195	13902	347	1123	13990	349	915	--	--	--
													
LoLy-11-08--254	Be-10 (qtz)	14338	363	1230	14120	357	1155	14201	359	940	--	--	--
													
LoLy-11-08--255	Be-10 (qtz)	14384	361	1224	14163	355	1149	14248	357	936	--	--	--
													
LoLy-11-08--256	Be-10 (qtz)	14127	348	1180	13923	343	1109	14005	345	903	--	--	--
													
LoLy-11-08--257	Be-10 (qtz)	13825	341	1156	13611	336	1085	13680	337	883	--	--	--
													
LoLy-11-08--258	Be-10 (qtz)	13979	342	1160	13765	337	1089	13848	339	887	--	--	--
													
