Sample_Name	Boulder_Height_m
TM14-15--1	0.879003734561865
TM14-15--2	0.862772968037451
TM14-15--3	0.89050948573916
TM14-15--4	0.88530216537267
TM14-15--5	0.837736118351882
TM14-15--6	0.87712806052822
TM14-15--7	0.888961838499473
TM14-15--8	0.898763001827903
TM14-15--9	0.872281943716104
TM14-15--10	0.892729816763153
TM14-15--11	0.853787451843807
TM14-15--12	0.83245311039919
TM14-15--13	0.920312663585609
TM14-15--14	0.8916292150238
TM14-15--15	0.842472857636598
TM14-15--16	0.876617367931498
TM14-15--17	0.845625848002997
TM14-15--18	0.892599293848765
TM14-15--19	0.870032371866825
TM14-15--20	0.913652572954256
TM14-15--21	0.85226561290621
TM14-15--22	0.90503939251405
TM14-15--23	0.877692337754471
TM14-15--24	0.866507807736228
TM14-15--25	0.854605206480587
TM14-15--26	0.884578990255452
TM14-15--27	0.872755222343773
TM14-15--28	0.852580521600825
TM14-15--29	0.848952602036175
TM14-15--30	0.863827190483735
TM14-15--31	0.875495353984522
TM14-15--32	0.843763355258107
TM14-15--33	0.868297062114591
TM14-15--34	0.848995130367804
TM14-15--35	0.875165662087605
TM14-15--36	0.866751951680945
TM14-15--37	0.836749019415668
TM14-15--38	0.827484637453414
TM14-15--39	0.881997673072246
TM14-15--40	0.853272475173625
TM14-15--41	0.891729141673214
TM14-15--42	0.881194825670358
TM14-15--43	0.903222436537609
TM14-15--44	0.872343720057433
TM14-15--45	0.868270363941409
TM14-15--46	0.861556372511287
TM14-15--47	0.892937789466205
TM14-15--48	0.875509497835833
TM14-15--49	0.905913807277114
TM14-15--50	0.894300982732107
TM14-15--51	0.881809780747129
TM14-15--52	0.85020055992122
TM14-15--53	0.890855030827044
TM14-15--54	0.845681758443934
TM14-15--55	0.844422173709865
TM14-15--56	0.882494655702967
TM14-15--57	0.885887449340464
TM14-15--58	0.893463953989951
TM14-15--59	0.901046706964843
TM14-15--60	0.864048669666546
TM14-15--61	0.867522836458561
TM14-15--62	0.897838220555137
TM14-15--63	0.856837706410038
TM14-15--64	0.859693920274922
TM14-15--65	0.889402608016373
TM14-15--66	0.858795700438994
TM14-15--67	0.888692944124948
TM14-15--68	0.858782278076322
TM14-15--69	0.886275870803195
TM14-15--70	0.880476015569086
TM14-15--71	0.873247668882133
TM14-15--72	0.876372413755597
TM14-15--73	0.873833743386069
TM14-15--74	0.896620145973826
TM14-15--75	0.876510326046112
TM14-15--76	0.842129498516788
TM14-15--77	0.875864459348231
TM14-15--78	0.876064943355386
TM14-15--79	0.912309158451011
TM14-15--80	0.882279726802448
TM14-15--81	0.865461075369456
TM14-15--82	0.850682235887716
TM14-15--83	0.863240507886322
TM14-15--84	0.877113800276736
TM14-15--85	0.871695075138553
TM14-15--86	0.847027026724966
TM14-15--87	0.885210745667685
TM14-15--88	0.851692665581224
TM14-15--89	0.878366448119148
TM14-15--90	0.890350465019285
TM14-15--91	0.890622294784596
TM14-15--92	0.85548397184476
TM14-15--93	0.872546630623952
TM14-15--94	0.857065671906743
TM14-15--95	0.869443559507056
TM14-15--96	0.872082389641928
TM14-15--97	0.848536729652557
TM14-15--98	0.902404583745695
TM14-15--99	0.852212905162617
TM14-15--100	0.88347435761878
TM14-15--101	0.83530778572292
TM14-15--102	0.850089313045783
TM14-15--103	0.863969725711123
TM14-15--104	0.872045628754766
TM14-15--105	0.866537557992936
TM14-15--106	0.85429172392823
TM14-15--107	0.877963423634467
TM14-15--108	0.892826382845376
TM14-15--109	0.867679488655258
TM14-15--110	0.888655622509209
TM14-15--111	0.88811967170715
TM14-15--112	0.87237180176902
TM14-15--113	0.84541996132012
TM14-15--114	0.884171842312325
TM14-15--115	0.873367291341767
TM14-15--116	0.836136782913438
TM14-15--117	0.855449107931301
TM14-15--118	0.872478007789689
TM14-15--119	0.860518254480412
TM14-15--120	0.884502234737393
TM14-15--121	0.874899649150755
TM14-15--122	0.875502440361477
TM14-15--123	0.880305249229132
TM14-15--124	0.869596205941475
TM14-15--125	0.863311672975086
TM14-15--126	0.85049689885789
TM14-15--127	0.886211052080444
TM14-15--128	0.880422702242736
TM14-15--129	0.907741323150742
TM14-15--130	0.888913811058537
TM14-15--131	0.870759790604837
TM14-15--132	0.822324896760179
TM14-15--133	0.87886475034365
TM14-15--134	0.878139310349212
TM14-15--135	0.88794154020536
TM14-15--136	0.850412785027842
TM14-15--137	0.839799266225154
TM14-15--138	0.879448984778835
TM14-15--139	0.856528657018612
TM14-15--140	0.881479136695887
TM14-15--141	0.908863762751913
TM14-15--142	0.852452741438765
TM14-15--143	0.858692217425062
TM14-15--144	0.854124004006493
TM14-15--145	0.860276380938551
TM14-15--146	0.870360243849049
TM14-15--147	0.846979547684029
TM14-15--148	0.930710647872678
TM14-15--149	0.867032427787495
TM14-15--150	0.868928115490886
TM14-15--151	0.887119221318658
TM14-15--152	0.861645068167013
TM14-15--153	0.875841720722201
TM14-15--154	0.875345100470192
TM14-15--155	0.874382199520305
TM14-15--156	0.876464563063169
TM14-15--157	0.866342305456418
TM14-15--158	0.870636148489789
TM14-15--159	0.890197310038651
TM14-15--160	0.889693275135839
TM14-15--161	0.857723363695369
TM14-15--162	0.873188452329426
TM14-15--163	0.859064448213129
TM14-15--164	0.833761312952516
TM14-15--165	0.865721560253148
TM14-15--166	0.832048431420915
TM14-15--167	0.86895303929808
TM14-15--168	0.851414722812786
TM14-15--169	0.882668895303352
TM14-15--170	0.846074147304769
TM14-15--171	0.907486704316492
TM14-15--172	0.886959831789811
TM14-15--173	0.904843369514817
TM14-15--174	0.852816106646673
TM14-15--175	0.861987291824076
TM14-15--176	0.848786576142926
TM14-15--177	0.88910703312785
TM14-15--178	0.852082432019521
TM14-15--179	0.872826920991115
TM14-15--180	0.857844929887926
TM14-15--181	0.880690493072098
TM14-15--182	0.854287680409146
TM14-15--183	0.8807476104981
TM14-15--184	0.880195033457536
TM14-15--185	0.871589720808711
TM14-15--186	0.88853185835817
TM14-15--187	0.858726756096805
TM14-15--188	0.872697555794939
TM14-15--189	0.874435314420133
TM14-15--190	0.863581264727115
TM14-15--191	0.902192450202291
TM14-15--192	0.864977401644886
TM14-15--193	0.815822227821358
TM14-15--194	0.84718266666253
TM14-15--195	0.87503909637949
TM14-15--196	0.890424682555455
TM14-15--197	0.845553445148735
TM14-15--198	0.878332311145737
TM14-15--199	0.833319411074175
TM14-15--200	0.87743750268044
TM14-15--201	0.866484416132919
TM14-15--202	0.884299754624047
TM14-15--203	0.880700187531946
TM14-15--204	0.871818811856886
TM14-15--205	0.89282998201197
TM14-15--206	0.850809260874389
TM14-15--207	0.847969505878154
TM14-15--208	0.870845638600883
TM14-15--209	0.879952048355119
TM14-15--210	0.835772007203367
TM14-15--211	0.876405124438816
TM14-15--212	0.872743919459145
TM14-15--213	0.844649655724457
TM14-15--214	0.854614833341123
TM14-15--215	0.825653265964397
TM14-15--216	0.828391074186993
TM14-15--217	0.89804106990813
TM14-15--218	0.896436658514585
TM14-15--219	0.893292053638313
TM14-15--220	0.882983228487272
TM14-15--221	0.849158715308549
TM14-15--222	0.846931660773523
TM14-15--223	0.864771980010054
TM14-15--224	0.858136151753783
TM14-15--225	0.878631804648691
TM14-15--226	0.879552277620414
TM14-15--227	0.883832528633591
TM14-15--228	0.867641047343614
TM14-15--229	0.873790847099967
TM14-15--230	0.879613560699872
