Sample_Name	Nuclide_and_Mineral	St_Age_yr	St_Interr_yr	St_Exterr_yr	Lm_Age_yr	Lm_Interr_yr	Lm_Exterr_yr	LSDn_Age_yr	LSDn_Interr_yr	LSDn_Exterr_yr	Ag_Age_yr	Ag_Interr_yr	Ag_Exterr_yr
TM14-18--169	Be-10 (qtz)	14597	243	1183	14368	239	1108	14359	239	883	--	--	--
													
TM14-18--170	Be-10 (qtz)	14654	244	1187	14422	240	1112	14411	240	886	--	--	--
													
TM14-18--171	Be-10 (qtz)	14768	246	1197	14528	242	1120	14514	242	893	--	--	--
													
TM14-18--172	Be-10 (qtz)	14668	244	1188	14435	241	1113	14424	240	887	--	--	--
													
TM14-18--173	Be-10 (qtz)	14611	243	1184	14382	240	1109	14372	239	884	--	--	--
													
TM14-18--174	Be-10 (qtz)	14690	245	1190	14455	241	1114	14444	241	888	--	--	--
													
TM14-18--175	Be-10 (qtz)	14624	244	1185	14394	240	1110	14380	240	885	--	--	--
													
TM14-18--176	Be-10 (qtz)	14757	246	1196	14518	242	1119	14505	242	892	--	--	--
													
TM14-18--177	Be-10 (qtz)	14499	242	1175	14275	238	1100	14263	238	877	--	--	--
													
TM14-18--178	Be-10 (qtz)	14628	244	1185	14397	240	1110	14385	240	885	--	--	--
													
TM14-18--179	Be-10 (qtz)	14771	246	1197	14531	242	1120	14518	242	893	--	--	--
													
TM14-18--180	Be-10 (qtz)	14586	243	1182	14358	239	1107	14349	239	883	--	--	--
													
TM14-18--181	Be-10 (qtz)	14615	244	1184	14385	240	1109	14373	239	884	--	--	--
													
TM14-18--182	Be-10 (qtz)	14628	244	1185	14397	240	1110	14386	240	885	--	--	--
													
TM14-18--183	Be-10 (qtz)	14812	247	1200	14570	243	1123	14555	243	895	--	--	--
													
TM14-18--184	Be-10 (qtz)	14745	246	1195	14506	242	1118	14492	241	891	--	--	--
													
TM14-18--185	Be-10 (qtz)	14794	247	1199	14552	242	1122	14537	242	894	--	--	--
													
TM14-18--186	Be-10 (qtz)	14695	245	1191	14460	241	1115	14447	241	889	--	--	--
													
TM14-18--187	Be-10 (qtz)	14611	243	1184	14382	240	1109	14372	239	884	--	--	--
													
TM14-18--188	Be-10 (qtz)	14787	246	1198	14546	242	1121	14533	242	894	--	--	--
													
