Percentile	Sample_Name	PercentSnow	Age_yr
0.975	C2-Boulder1	65	15452
0.025	C2-Boulder2	65	13762
0.159	C2-Boulder2	65	14183
0.5	C2-Boulder2	65	14629
0.841	C2-Boulder2	65	15090
0.975	C2-Boulder2	65	15555
0.025	LoLy-11-08	65	13633
0.159	LoLy-11-08	65	14024
0.5	LoLy-11-08	65	14438
0.841	LoLy-11-08	65	14861
0.975	LoLy-11-08	65	15275
0.025	LyCy-1	65	12309
0.159	LyCy-1	65	12896
0.5	LyCy-1	65	13513
0.841	LyCy-1	65	14141
0.975	LyCy-1	65	14768
0.025	LyCy-3	65	15078
0.159	LyCy-3	65	15772
0.5	LyCy-3	65	16502
0.841	LyCy-3	65	17242
0.975	LyCy-3	65	17965
0.025	LyCy-4	65	13682
0.159	LyCy-4	65	14470
0.5	LyCy-4	65	15295
0.841	LyCy-4	65	16130
0.975	LyCy-4	65	16945
0.025	LyCy-5	65	15436
0.159	LyCy-5	65	15989
0.5	LyCy-5	65	16574
0.841	LyCy-5	65	17172
0.975	LyCy-5	65	17763
0.025	TM14-01	65	14353
0.159	TM14-01	65	14694
0.5	TM14-01	65	15051
0.841	TM14-01	65	15404
0.975	TM14-01	65	15742
0.025	TM14-02	65	13293
0.159	TM14-02	65	13602
0.5	TM14-02	65	13932
0.841	TM14-02	65	14269
0.975	TM14-02	65	14605
0.025	TM14-03	65	14010
0.159	TM14-03	65	14344
0.5	TM14-03	65	14692
0.841	TM14-03	65	15044
0.975	TM14-03	65	15385
0.025	TM14-04	65	13059
0.159	TM14-04	65	13329
0.5	TM14-04	65	13619
0.841	TM14-04	65	13927
0.975	TM14-04	65	14227
0.025	TM14-05	65	12682
0.159	TM14-05	65	13052
0.5	TM14-05	65	13435
0.841	TM14-05	65	13821
0.975	TM14-05	65	14202
0.025	TM14-06	65	13353
0.159	TM14-06	65	13661
0.5	TM14-06	65	13997
0.841	TM14-06	65	14348
0.975	TM14-06	65	14700
0.025	TM14-07	65	15103
0.159	TM14-07	65	15419
0.5	TM14-07	65	15766
0.841	TM14-07	65	16141
0.975	TM14-07	65	16533
0.025	TM14-11	65	12998
0.159	TM14-11	65	13325
0.5	TM14-11	65	13685
0.841	TM14-11	65	14070
0.975	TM14-11	65	14478
0.025	TM14-12	65	14652
0.159	TM14-12	65	14944
0.5	TM14-12	65	15260
0.841	TM14-12	65	15591
0.975	TM14-12	65	15925
0.025	TM14-13	65	20750
0.159	TM14-13	65	21294
0.5	TM14-13	65	21896
0.841	TM14-13	65	22535
0.975	TM14-13	65	23193
0.025	TM14-15	65	14164
0.159	TM14-15	65	14429
0.5	TM14-15	65	14717
0.841	TM14-15	65	15020
0.975	TM14-15	65	15326
0.025	TM14-16	65	12652
0.159	TM14-16	65	12965
0.5	TM14-16	65	13292
0.841	TM14-16	65	13621
0.975	TM14-16	65	13943
0.025	TM14-17	65	13941
0.159	TM14-17	65	14229
0.5	TM14-17	65	14536
0.841	TM14-17	65	14853
0.975	TM14-17	65	15166
0.025	TM14-18	65	14342
0.159	TM14-18	65	14600
0.5	TM14-18	65	14875
0.841	TM14-18	65	15159
0.975	TM14-18	65	15439
0.025	UpLy-12-10	65	13068
0.159	UpLy-12-10	65	13381
0.5	UpLy-12-10	65	13722
0.841	UpLy-12-10	65	14093
0.975	UpLy-12-10	65	14479
0.025	C2-Boulder1	66	14268
0.159	C2-Boulder1	66	14535
0.5	C2-Boulder1	66	14833
0.841	C2-Boulder1	66	15150
0.975	C2-Boulder1	66	15466
0.025	C2-Boulder2	66	13797
0.159	C2-Boulder2	66	14218
0.5	C2-Boulder2	66	14663
0.841	C2-Boulder2	66	15121
0.975	C2-Boulder2	66	15580
0.025	LoLy-11-08	66	13630
0.159	LoLy-11-08	66	14025
0.5	LoLy-11-08	66	14444
0.841	LoLy-11-08	66	14872
0.975	LoLy-11-08	66	15293
0.025	LyCy-1	66	12312
0.159	LyCy-1	66	12901
0.5	LyCy-1	66	13521
0.841	LyCy-1	66	14154
0.975	LyCy-1	66	14778
0.025	LyCy-3	66	15081
0.159	LyCy-3	66	15781
0.5	LyCy-3	66	16519
0.841	LyCy-3	66	17268
0.975	LyCy-3	66	18003
0.025	LyCy-4	66	13677
0.159	LyCy-4	66	14465
0.5	LyCy-4	66	15290
0.841	LyCy-4	66	16123
0.975	LyCy-4	66	16936
0.025	LyCy-5	66	15446
0.159	LyCy-5	66	15998
0.5	LyCy-5	66	16584
0.841	LyCy-5	66	17182
0.975	LyCy-5	66	17770
0.025	TM14-01	66	14371
0.159	TM14-01	66	14717
0.5	TM14-01	66	15081
0.841	TM14-01	66	15449
0.975	TM14-01	66	15810
0.025	TM14-02	66	13289
0.159	TM14-02	66	13598
0.5	TM14-02	66	13932
0.841	TM14-02	66	14281
0.975	TM14-02	66	14628
0.025	TM14-03	66	14022
0.159	TM14-03	66	14350
0.5	TM14-03	66	14692
0.841	TM14-03	66	15038
0.975	TM14-03	66	15374
0.025	TM14-04	66	13069
0.159	TM14-04	66	13351
0.5	TM14-04	66	13649
0.841	TM14-04	66	13960
0.975	TM14-04	66	14272
0.025	TM14-05	66	12694
0.159	TM14-05	66	13066
0.5	TM14-05	66	13450
0.841	TM14-05	66	13838
0.975	TM14-05	66	14223
0.025	TM14-06	66	13363
0.159	TM14-06	66	13678
0.5	TM14-06	66	14022
0.841	TM14-06	66	14386
0.975	TM14-06	66	14747
0.025	TM14-07	66	15118
0.159	TM14-07	66	15440
0.5	TM14-07	66	15796
0.841	TM14-07	66	16178
0.975	TM14-07	66	16578
0.025	TM14-11	66	12994
0.159	TM14-11	66	13327
0.5	TM14-11	66	13694
0.841	TM14-11	66	14089
0.975	TM14-11	66	14487
0.025	TM14-12	66	14644
0.159	TM14-12	66	14940
0.5	TM14-12	66	15259
0.841	TM14-12	66	15592
0.975	TM14-12	66	15931
0.025	TM14-13	66	20732
0.159	TM14-13	66	21295
0.5	TM14-13	66	21906
0.841	TM14-13	66	22541
0.975	TM14-13	66	23183
0.025	TM14-15	66	14170
0.159	TM14-15	66	14441
0.5	TM14-15	66	14737
0.841	TM14-15	66	15046
0.975	TM14-15	66	15353
0.025	TM14-16	66	12664
0.159	TM14-16	66	12977
0.5	TM14-16	66	13306
0.841	TM14-16	66	13642
0.975	TM14-16	66	13982
0.025	TM14-17	66	13936
0.159	TM14-17	66	14231
0.5	TM14-17	66	14543
0.841	TM14-17	66	14865
0.975	TM14-17	66	15188
0.025	TM14-18	66	14355
0.159	TM14-18	66	14615
0.5	TM14-18	66	14892
0.841	TM14-18	66	15177
0.975	TM14-18	66	15460
0.025	UpLy-12-10	66	13078
0.159	UpLy-12-10	66	13405
0.5	UpLy-12-10	66	13759
0.841	UpLy-12-10	66	14115
0.975	UpLy-12-10	66	14469
0.025	C2-Boulder1	67	14271
0.159	C2-Boulder1	67	14533
0.5	C2-Boulder1	67	14831
0.841	C2-Boulder1	67	15160
0.975	C2-Boulder1	67	15481
0.025	C2-Boulder2	67	13823
0.159	C2-Boulder2	67	14240
0.5	C2-Boulder2	67	14682
0.841	C2-Boulder2	67	15140
0.975	C2-Boulder2	67	15604
0.025	LoLy-11-08	67	13623
0.159	LoLy-11-08	67	14019
0.5	LoLy-11-08	67	14437
0.841	LoLy-11-08	67	14862
0.975	LoLy-11-08	67	15279
0.025	LyCy-1	67	12337
0.159	LyCy-1	67	12926
0.5	LyCy-1	67	13545
0.841	LyCy-1	67	14173
0.975	LyCy-1	67	14789
0.025	LyCy-3	67	15127
0.159	LyCy-3	67	15832
0.5	LyCy-3	67	16573
0.841	LyCy-3	67	17324
0.975	LyCy-3	67	18056
0.025	LyCy-4	67	13705
0.159	LyCy-4	67	14497
0.5	LyCy-4	67	15327
0.841	LyCy-4	67	16168
0.975	LyCy-4	67	16989
0.025	LyCy-5	67	15457
0.159	LyCy-5	67	16012
0.5	LyCy-5	67	16599
0.841	LyCy-5	67	17198
0.975	LyCy-5	67	17786
0.025	TM14-01	67	14389
0.159	TM14-01	67	14739
0.5	TM14-01	67	15103
0.841	TM14-01	67	15461
0.975	TM14-01	67	15809
0.025	TM14-02	67	13295
0.159	TM14-02	67	13605
0.5	TM14-02	67	13940
0.841	TM14-02	67	14290
0.975	TM14-02	67	14632
0.025	TM14-03	67	14004
0.159	TM14-03	67	14338
0.5	TM14-03	67	14688
0.841	TM14-03	67	15044
0.975	TM14-03	67	15390
0.025	TM14-04	67	13104
0.159	TM14-04	67	13376
0.5	TM14-04	67	13669
0.841	TM14-04	67	13973
0.975	TM14-04	67	14274
0.025	TM14-05	67	12722
0.159	TM14-05	67	13092
0.5	TM14-05	67	13476
0.841	TM14-05	67	13868
0.975	TM14-05	67	14259
0.025	TM14-06	67	13384
0.159	TM14-06	67	13693
0.5	TM14-06	67	14031
0.841	TM14-06	67	14387
0.975	TM14-06	67	14748
0.025	TM14-07	67	15103
0.159	TM14-07	67	15431
0.5	TM14-07	67	15795
0.841	TM14-07	67	16185
0.975	TM14-07	67	16586
0.025	TM14-11	67	13007
0.159	TM14-11	67	13350
0.5	TM14-11	67	13728
0.841	TM14-11	67	14121
0.975	TM14-11	67	14518
0.025	TM14-12	67	14648
0.159	TM14-12	67	14945
0.5	TM14-12	67	15267
0.841	TM14-12	67	15601
0.975	TM14-12	67	15937
0.025	TM14-13	67	20805
0.159	TM14-13	67	21354
0.5	TM14-13	67	21959
0.841	TM14-13	67	22606
0.975	TM14-13	67	23310
0.025	TM14-15	67	14183
0.159	TM14-15	67	14459
0.5	TM14-15	67	14755
0.841	TM14-15	67	15059
0.975	TM14-15	67	15359
0.025	TM14-16	67	12694
0.159	TM14-16	67	12997
0.5	TM14-16	67	13320
0.841	TM14-16	67	13652
0.975	TM14-16	67	13984
0.025	TM14-17	67	13952
0.159	TM14-17	67	14245
0.5	TM14-17	67	14557
0.841	TM14-17	67	14875
0.975	TM14-17	67	15194
0.025	TM14-18	67	14350
0.159	TM14-18	67	14609
0.5	TM14-18	67	14885
0.841	TM14-18	67	15171
0.975	TM14-18	67	15453
0.025	UpLy-12-10	67	13113
0.159	UpLy-12-10	67	13421
0.5	UpLy-12-10	67	13757
0.841	UpLy-12-10	67	14119
0.975	UpLy-12-10	67	14484
0.025	C2-Boulder1	70	14289
0.159	C2-Boulder1	70	14558
0.5	C2-Boulder1	70	14858
0.841	C2-Boulder1	70	15183
0.975	C2-Boulder1	70	15501
0.025	C2-Boulder2	70	13885
0.159	C2-Boulder2	70	14299
0.5	C2-Boulder2	70	14740
0.841	C2-Boulder2	70	15198
0.975	C2-Boulder2	70	15655
0.025	LoLy-11-08	70	13631
0.159	LoLy-11-08	70	14017
0.5	LoLy-11-08	70	14429
0.841	LoLy-11-08	70	14853
0.975	LoLy-11-08	70	15276
0.025	LyCy-1	70	12414
0.159	LyCy-1	70	13008
0.5	LyCy-1	70	13637
0.841	LyCy-1	70	14284
0.975	LyCy-1	70	14927
0.025	LyCy-3	70	15203
0.159	LyCy-3	70	15909
0.5	LyCy-3	70	16651
0.841	LyCy-3	70	17403
0.975	LyCy-3	70	18138
0.025	LyCy-4	70	13754
0.159	LyCy-4	70	14545
0.5	LyCy-4	70	15375
0.841	LyCy-4	70	16213
0.975	LyCy-4	70	17032
0.025	LyCy-5	70	15523
0.159	LyCy-5	70	16083
0.5	LyCy-5	70	16675
0.841	LyCy-5	70	17279
0.975	LyCy-5	70	17875
0.025	TM14-01	70	14436
0.159	TM14-01	70	14776
0.5	TM14-01	70	15145
0.841	TM14-01	70	15514
0.975	TM14-01	70	15880
0.025	TM14-02	70	13329
0.159	TM14-02	70	13647
0.5	TM14-02	70	13992
0.841	TM14-02	70	14346
0.975	TM14-02	70	14694
0.025	TM14-03	70	14020
0.159	TM14-03	70	14347
0.5	TM14-03	70	14692
0.841	TM14-03	70	15042
0.975	TM14-03	70	15385
0.025	TM14-04	70	13126
0.159	TM14-04	70	13402
0.5	TM14-04	70	13706
0.841	TM14-04	70	14028
0.975	TM14-04	70	14356
0.025	TM14-05	70	12755
0.159	TM14-05	70	13124
0.5	TM14-05	70	13514
0.841	TM14-05	70	13913
0.975	TM14-05	70	14307
0.025	TM14-06	70	13382
0.159	TM14-06	70	13695
0.5	TM14-06	70	14041
0.841	TM14-06	70	14408
0.975	TM14-06	70	14766
0.025	TM14-07	70	15160
0.159	TM14-07	70	15485
0.5	TM14-07	70	15842
0.841	TM14-07	70	16224
0.975	TM14-07	70	16624
0.025	TM14-11	70	13058
0.159	TM14-11	70	13402
0.5	TM14-11	70	13779
0.841	TM14-11	70	14181
0.975	TM14-11	70	14589
0.025	TM14-12	70	14667
0.159	TM14-12	70	14966
0.5	TM14-12	70	15287
0.841	TM14-12	70	15621
0.975	TM14-12	70	15963
0.025	TM14-13	70	20859
0.159	TM14-13	70	21418
0.5	TM14-13	70	22029
0.841	TM14-13	70	22676
0.975	TM14-13	70	23324
0.025	TM14-15	70	14237
0.159	TM14-15	70	14520
0.5	TM14-15	70	14822
0.841	TM14-15	70	15130
0.975	TM14-15	70	15432
0.025	TM14-16	70	12724
0.159	TM14-16	70	13042
0.5	TM14-16	70	13379
0.841	TM14-16	70	13725
0.975	TM14-16	70	14061
0.025	TM14-17	70	14002
0.159	TM14-17	70	14296
0.5	TM14-17	70	14609
0.841	TM14-17	70	14931
0.975	TM14-17	70	15246
0.025	TM14-18	70	14366
0.159	TM14-18	70	14628
0.5	TM14-18	70	14907
0.841	TM14-18	70	15196
0.975	TM14-18	70	15481
0.025	UpLy-12-10	70	13154
0.159	UpLy-12-10	70	13471
0.5	UpLy-12-10	70	13832
0.841	UpLy-12-10	70	14227
0.975	UpLy-12-10	70	14620
0.025	C2-Boulder1	72	14287
0.159	C2-Boulder1	72	14556
0.5	C2-Boulder1	72	14863
0.841	C2-Boulder1	72	15195
0.975	C2-Boulder1	72	15509
0.025	C2-Boulder2	72	13895
0.159	C2-Boulder2	72	14314
0.5	C2-Boulder2	72	14765
0.841	C2-Boulder2	72	15234
0.975	C2-Boulder2	72	15697
0.025	LoLy-11-08	72	13627
0.159	LoLy-11-08	72	14021
0.5	LoLy-11-08	72	14437
0.841	LoLy-11-08	72	14864
0.975	LoLy-11-08	72	15287
0.025	LyCy-1	72	12452
0.159	LyCy-1	72	13045
0.5	LyCy-1	72	13673
0.841	LyCy-1	72	14315
0.975	LyCy-1	72	14950
0.025	LyCy-3	72	15247
0.159	LyCy-3	72	15954
0.5	LyCy-3	72	16699
0.841	LyCy-3	72	17457
0.975	LyCy-3	72	18204
0.025	LyCy-4	72	13802
0.159	LyCy-4	72	14597
0.5	LyCy-4	72	15432
0.841	LyCy-4	72	16277
0.975	LyCy-4	72	17104
0.025	LyCy-5	72	15587
0.159	LyCy-5	72	16152
0.5	LyCy-5	72	16750
0.841	LyCy-5	72	17363
0.975	LyCy-5	72	17968
0.025	TM14-01	72	14490
0.159	TM14-01	72	14831
0.5	TM14-01	72	15194
0.841	TM14-01	72	15558
0.975	TM14-01	72	15917
0.025	TM14-02	72	13363
0.159	TM14-02	72	13677
0.5	TM14-02	72	14014
0.841	TM14-02	72	14363
0.975	TM14-02	72	14709
0.025	TM14-03	72	14038
0.159	TM14-03	72	14364
0.5	TM14-03	72	14709
0.841	TM14-03	72	15060
0.975	TM14-03	72	15405
0.025	TM14-04	72	13132
0.159	TM14-04	72	13423
0.5	TM14-04	72	13737
0.841	TM14-04	72	14064
0.975	TM14-04	72	14397
0.025	TM14-05	72	12780
0.159	TM14-05	72	13157
0.5	TM14-05	72	13551
0.841	TM14-05	72	13955
0.975	TM14-05	72	14360
0.025	TM14-06	72	13387
0.159	TM14-06	72	13707
0.5	TM14-06	72	14062
0.841	TM14-06	72	14438
0.975	TM14-06	72	14821
0.025	TM14-07	72	15168
0.159	TM14-07	72	15497
0.5	TM14-07	72	15861
0.841	TM14-07	72	16255
0.975	TM14-07	72	16658
0.025	TM14-11	72	13098
0.159	TM14-11	72	13440
0.5	TM14-11	72	13818
0.841	TM14-11	72	14225
0.975	TM14-11	72	14633
0.025	TM14-12	72	14673
0.159	TM14-12	72	14973
0.5	TM14-12	72	15294
0.841	TM14-12	72	15626
0.975	TM14-12	72	15959
0.025	TM14-13	72	20867
0.159	TM14-13	72	21455
0.5	TM14-13	72	22094
0.841	TM14-13	72	22767
0.975	TM14-13	72	23453
0.025	TM14-15	72	14252
0.159	TM14-15	72	14528
0.5	TM14-15	72	14827
0.841	TM14-15	72	15139
0.975	TM14-15	72	15446
0.025	TM14-16	72	12749
0.159	TM14-16	72	13071
0.5	TM14-16	72	13405
0.841	TM14-16	72	13742
0.975	TM14-16	72	14079
0.025	TM14-17	72	14028
0.159	TM14-17	72	14330
0.5	TM14-17	72	14651
0.841	TM14-17	72	14979
0.975	TM14-17	72	15300
0.025	TM14-18	72	14377
0.159	TM14-18	72	14639
0.5	TM14-18	72	14922
0.841	TM14-18	72	15216
0.975	TM14-18	72	15510
0.025	UpLy-12-10	72	13198
0.159	UpLy-12-10	72	13515
0.5	UpLy-12-10	72	13873
0.841	UpLy-12-10	72	14270
0.975	UpLy-12-10	72	14679
0.025	C2-Boulder1	73	14313
0.159	C2-Boulder1	73	14584
0.5	C2-Boulder1	73	14890
0.841	C2-Boulder1	73	15215
0.975	C2-Boulder1	73	15535
0.025	C2-Boulder2	73	13911
0.159	C2-Boulder2	73	14341
0.5	C2-Boulder2	73	14804
0.841	C2-Boulder2	73	15278
0.975	C2-Boulder2	73	15736
0.025	LoLy-11-08	73	13631
0.159	LoLy-11-08	73	14023
0.5	LoLy-11-08	73	14436
0.841	LoLy-11-08	73	14859
0.975	LoLy-11-08	73	15277
0.025	LyCy-1	73	12461
0.159	LyCy-1	73	13067
0.5	LyCy-1	73	13705
0.841	LyCy-1	73	14356
0.975	LyCy-1	73	14998
0.025	LyCy-3	73	15255
0.159	LyCy-3	73	15967
0.5	LyCy-3	73	16716
0.841	LyCy-3	73	17480
0.975	LyCy-3	73	18235
0.025	LyCy-4	73	13815
0.159	LyCy-4	73	14615
0.5	LyCy-4	73	15454
0.841	LyCy-4	73	16305
0.975	LyCy-4	73	17136
0.025	LyCy-5	73	15617
0.159	LyCy-5	73	16179
0.5	LyCy-5	73	16776
0.841	LyCy-5	73	17390
0.975	LyCy-5	73	18009
0.025	TM14-01	73	14505
0.159	TM14-01	73	14853
0.5	TM14-01	73	15219
0.841	TM14-01	73	15591
0.975	TM14-01	73	15982
0.025	TM14-02	73	13350
0.159	TM14-02	73	13672
0.5	TM14-02	73	14014
0.841	TM14-02	73	14368
0.975	TM14-02	73	14715
0.025	TM14-03	73	14006
0.159	TM14-03	73	14342
0.5	TM14-03	73	14691
0.841	TM14-03	73	15041
0.975	TM14-03	73	15381
0.025	TM14-04	73	13184
0.159	TM14-04	73	13469
0.5	TM14-04	73	13774
0.841	TM14-04	73	14090
0.975	TM14-04	73	14410
0.025	TM14-05	73	12799
0.159	TM14-05	73	13171
0.5	TM14-05	73	13564
0.841	TM14-05	73	13966
0.975	TM14-05	73	14364
0.025	TM14-06	73	13411
0.159	TM14-06	73	13730
0.5	TM14-06	73	14080
0.841	TM14-06	73	14442
0.975	TM14-06	73	14792
0.025	TM14-07	73	15174
0.159	TM14-07	73	15503
0.5	TM14-07	73	15869
0.841	TM14-07	73	16268
0.975	TM14-07	73	16684
0.025	TM14-11	73	13120
0.159	TM14-11	73	13464
0.5	TM14-11	73	13845
0.841	TM14-11	73	14251
0.975	TM14-11	73	14671
0.025	TM14-12	73	14675
0.159	TM14-12	73	14973
0.5	TM14-12	73	15294
0.841	TM14-12	73	15630
0.975	TM14-12	73	15974
0.025	TM14-13	73	20923
0.159	TM14-13	73	21491
0.5	TM14-13	73	22110
0.841	TM14-13	73	22770
0.975	TM14-13	73	23435
0.025	TM14-15	73	14260
0.159	TM14-15	73	14539
0.5	TM14-15	73	14840
0.841	TM14-15	73	15155
0.975	TM14-15	73	15470
0.025	TM14-16	73	12763
0.159	TM14-16	73	13080
0.5	TM14-16	73	13414
0.841	TM14-16	73	13760
0.975	TM14-16	73	14116
0.025	TM14-17	73	14052
0.159	TM14-17	73	14351
0.5	TM14-17	73	14669
0.841	TM14-17	73	14996
0.975	TM14-17	73	15320
0.025	TM14-18	73	14382
0.159	TM14-18	73	14648
0.5	TM14-18	73	14933
0.841	TM14-18	73	15225
0.975	TM14-18	73	15509
0.025	UpLy-12-10	73	13230
0.159	UpLy-12-10	73	13550
0.5	UpLy-12-10	73	13913
0.841	UpLy-12-10	73	14310
0.975	UpLy-12-10	73	14714
0.025	C2-Boulder1	75	14315
0.159	C2-Boulder1	75	14587
0.5	C2-Boulder1	75	14893
0.841	C2-Boulder1	75	15223
0.975	C2-Boulder1	75	15543
0.025	C2-Boulder2	75	13937
0.159	C2-Boulder2	75	14368
0.5	C2-Boulder2	75	14828
0.841	C2-Boulder2	75	15301
0.975	C2-Boulder2	75	15765
0.025	LoLy-11-08	75	13625
0.159	LoLy-11-08	75	14016
0.5	LoLy-11-08	75	14431
0.841	LoLy-11-08	75	14856
0.975	LoLy-11-08	75	15278
0.025	LyCy-1	75	12516
0.159	LyCy-1	75	13120
0.5	LyCy-1	75	13757
0.841	LyCy-1	75	14408
0.975	LyCy-1	75	15052
0.025	LyCy-3	75	15321
0.159	LyCy-3	75	16033
0.5	LyCy-3	75	16785
0.841	LyCy-3	75	17550
0.975	LyCy-3	75	18305
0.025	LyCy-4	75	13852
0.159	LyCy-4	75	14652
0.5	LyCy-4	75	15493
0.841	LyCy-4	75	16347
0.975	LyCy-4	75	17184
0.025	LyCy-5	75	15631
0.159	LyCy-5	75	16202
0.5	LyCy-5	75	16805
0.841	LyCy-5	75	17423
0.975	LyCy-5	75	18040
0.025	TM14-01	75	14555
0.159	TM14-01	75	14909
0.5	TM14-01	75	15275
0.841	TM14-01	75	15646
0.975	TM14-01	75	16026
0.025	TM14-02	75	13395
0.159	TM14-02	75	13709
0.5	TM14-02	75	14048
0.841	TM14-02	75	14398
0.975	TM14-02	75	14743
0.025	TM14-03	75	14019
0.159	TM14-03	75	14346
0.5	TM14-03	75	14692
0.841	TM14-03	75	15041
0.975	TM14-03	75	15380
0.025	TM14-04	75	13215
0.159	TM14-04	75	13495
0.5	TM14-04	75	13807
0.841	TM14-04	75	14141
0.975	TM14-04	75	14482
0.025	TM14-05	75	12814
0.159	TM14-05	75	13193
0.5	TM14-05	75	13592
0.841	TM14-05	75	14004
0.975	TM14-05	75	14415
0.025	TM14-06	75	13410
0.159	TM14-06	75	13731
0.5	TM14-06	75	14087
0.841	TM14-06	75	14458
0.975	TM14-06	75	14820
0.025	TM14-07	75	15189
0.159	TM14-07	75	15521
0.5	TM14-07	75	15889
0.841	TM14-07	75	16289
0.975	TM14-07	75	16699
0.025	TM14-11	75	13146
0.159	TM14-11	75	13496
0.5	TM14-11	75	13882
0.841	TM14-11	75	14299
0.975	TM14-11	75	14719
0.025	TM14-12	75	14687
0.159	TM14-12	75	14990
0.5	TM14-12	75	15315
0.841	TM14-12	75	15658
0.975	TM14-12	75	16021
0.025	TM14-13	75	20943
0.159	TM14-13	75	21513
0.5	TM14-13	75	22144
0.841	TM14-13	75	22812
0.975	TM14-13	75	23485
0.025	TM14-15	75	14293
0.159	TM14-15	75	14577
0.5	TM14-15	75	14886
0.841	TM14-15	75	15205
0.975	TM14-15	75	15520
0.025	TM14-16	75	12797
0.159	TM14-16	75	13118
0.5	TM14-16	75	13454
0.841	TM14-16	75	13799
0.975	TM14-16	75	14145
0.025	TM14-17	75	14079
0.159	TM14-17	75	14376
0.5	TM14-17	75	14695
0.841	TM14-17	75	15029
0.975	TM14-17	75	15363
0.025	TM14-18	75	14383
0.159	TM14-18	75	14651
0.5	TM14-18	75	14940
0.841	TM14-18	75	15239
0.975	TM14-18	75	15534
0.025	UpLy-12-10	75	13241
0.159	UpLy-12-10	75	13576
0.5	UpLy-12-10	75	13946
0.841	UpLy-12-10	75	14342
0.975	UpLy-12-10	75	14735
0.025	C2-Boulder1	77	14303
0.159	C2-Boulder1	77	14585
0.5	C2-Boulder1	77	14893
0.841	C2-Boulder1	77	15219
0.975	C2-Boulder1	77	15544
0.025	C2-Boulder2	77	13991
0.159	C2-Boulder2	77	14422
0.5	C2-Boulder2	77	14881
0.841	C2-Boulder2	77	15352
0.975	C2-Boulder2	77	15818
0.025	LoLy-11-08	77	13625
0.159	LoLy-11-08	77	14020
0.5	LoLy-11-08	77	14439
0.841	LoLy-11-08	77	14866
0.975	LoLy-11-08	77	15289
0.025	LyCy-1	77	12564
0.159	LyCy-1	77	13167
0.5	LyCy-1	77	13808
0.841	LyCy-1	77	14465
0.975	LyCy-1	77	15115
0.025	LyCy-3	77	15370
0.159	LyCy-3	77	16089
0.5	LyCy-3	77	16846
0.841	LyCy-3	77	17618
0.975	LyCy-3	77	18380
0.025	LyCy-4	77	13894
0.159	LyCy-4	77	14698
0.5	LyCy-4	77	15545
0.841	LyCy-4	77	16405
0.975	LyCy-4	77	17250
0.025	LyCy-5	77	15681
0.159	LyCy-5	77	16256
0.5	LyCy-5	77	16865
0.841	LyCy-5	77	17490
0.975	LyCy-5	77	18119
0.025	TM14-01	77	14591
0.159	TM14-01	77	14951
0.5	TM14-01	77	15320
0.841	TM14-01	77	15700
0.975	TM14-01	77	16091
0.025	TM14-02	77	13401
0.159	TM14-02	77	13725
0.5	TM14-02	77	14070
0.841	TM14-02	77	14430
0.975	TM14-02	77	14785
0.025	TM14-03	77	14021
0.159	TM14-03	77	14351
0.5	TM14-03	77	14697
0.841	TM14-03	77	15047
0.975	TM14-03	77	15387
0.025	TM14-04	77	13208
0.159	TM14-04	77	13512
0.5	TM14-04	77	13835
0.841	TM14-04	77	14173
0.975	TM14-04	77	14508
0.025	TM14-05	77	12857
0.159	TM14-05	77	13232
0.5	TM14-05	77	13628
0.841	TM14-05	77	14036
0.975	TM14-05	77	14442
0.025	TM14-06	77	13436
0.159	TM14-06	77	13766
0.5	TM14-06	77	14119
0.841	TM14-06	77	14480
0.975	TM14-06	77	14841
0.025	TM14-07	77	15214
0.159	TM14-07	77	15552
0.5	TM14-07	77	15922
0.841	TM14-07	77	16319
0.975	TM14-07	77	16732
0.025	TM14-11	77	13176
0.159	TM14-11	77	13523
0.5	TM14-11	77	13909
0.841	TM14-11	77	14326
0.975	TM14-11	77	14744
0.025	TM14-12	77	14705
0.159	TM14-12	77	15004
0.5	TM14-12	77	15323
0.841	TM14-12	77	15658
0.975	TM14-12	77	16004
0.025	TM14-13	77	20985
0.159	TM14-13	77	21569
0.5	TM14-13	77	22200
0.841	TM14-13	77	22873
0.975	TM14-13	77	23568
0.025	TM14-15	77	14320
0.159	TM14-15	77	14606
0.5	TM14-15	77	14915
0.841	TM14-15	77	15235
0.975	TM14-15	77	15555
0.025	TM14-16	77	12833
0.159	TM14-16	77	13152
0.5	TM14-16	77	13489
0.841	TM14-16	77	13836
0.975	TM14-16	77	14188
0.025	TM14-17	77	14091
0.159	TM14-17	77	14395
0.5	TM14-17	77	14724
0.841	TM14-17	77	15064
0.975	TM14-17	77	15397
0.025	TM14-18	77	14399
0.159	TM14-18	77	14667
0.5	TM14-18	77	14957
0.841	TM14-18	77	15262
0.975	TM14-18	77	15564
0.025	UpLy-12-10	77	13288
0.159	UpLy-12-10	77	13622
0.5	UpLy-12-10	77	13996
0.841	UpLy-12-10	77	14394
0.975	UpLy-12-10	77	14807
0.025	C2-Boulder1	78	14315
0.159	C2-Boulder1	78	14603
0.5	C2-Boulder1	78	14920
0.841	C2-Boulder1	78	15248
0.975	C2-Boulder1	78	15562
0.025	C2-Boulder2	78	14019
0.159	C2-Boulder2	78	14441
0.5	C2-Boulder2	78	14895
0.841	C2-Boulder2	78	15365
0.975	C2-Boulder2	78	15828
0.025	LoLy-11-08	78	13628
